event_id,stream_key,segment_index,start_seconds,end_seconds,speaker,japanese_base,japanese_small,japanese_reviewed,japanese_status,korean_reviewed,korean_status,context_note,evidence,review_notes
gr3_stream_0082,0x82,1,14.000,22.000,ユウキ,飛行機の経験は?今までに19期!こいつが20期目になるはずだったんだ!,こそ。飛行機の軽減は? / 今までに19機。 / こいつが20機目になるはずだったんだ。,今までに19機！ こいつが20機目になるはずだったんだ！,NEEDS_AUDIO_REVIEW,지금까지 열아홉 대! 이 녀석이 스무 번째가 될 예정이었어!,NEEDS_AUDIO_REVIEW,슈미트가 유키의 비행기 제작 경험과 20호기 설계도를 확인하는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0082,0x82,2,22.000,24.000,シュミット,うーん…,,うーん……,NEEDS_AUDIO_REVIEW,흐음……,NEEDS_AUDIO_REVIEW,슈미트가 유키의 비행기 제작 경험과 20호기 설계도를 확인하는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0082,0x82,3,24.000,26.000,ユウキ,うーん…,はぁ。,はあ……,NEEDS_AUDIO_REVIEW,하아……,NEEDS_AUDIO_REVIEW,슈미트가 유키의 비행기 제작 경험과 20호기 설계도를 확인하는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0082,0x82,4,28.000,30.000,シュミット,落ちたな、全部,落ちたな、全部 / んん,落ちたな、全部。,NEEDS_AUDIO_REVIEW,전부 추락했군.,NEEDS_AUDIO_REVIEW,슈미트가 유키의 비행기 제작 경험과 20호기 설계도를 확인하는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0082,0x82,5,30.000,32.000,ユウキ,うーん…,,うーん……,NEEDS_AUDIO_REVIEW,으음……,NEEDS_AUDIO_REVIEW,슈미트가 유키의 비행기 제작 경험과 20호기 설계도를 확인하는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0082,0x82,6,32.000,34.000,ユウキ,はい,はい,はい。,NEEDS_AUDIO_REVIEW,네.,NEEDS_AUDIO_REVIEW,슈미트가 유키의 비행기 제작 경험과 20호기 설계도를 확인하는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0082,0x82,7,36.000,40.000,ユウキ,でも、今度かさ…あれ…,でも、カンドカサ! / あれ? / 趣味った?,でも、今度こそ……あれ？,NEEDS_AUDIO_REVIEW,하지만 이번에야말로…… 어라?,NEEDS_AUDIO_REVIEW,슈미트가 유키의 비행기 제작 경험과 20호기 설계도를 확인하는 장면. SCENARIO_ASSET_ID=NONE.,"base/small 교차 비교와 공개 영문 스크립트의 장면 순서·화자·의미를 보조 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",일부 어휘 또는 화자는 실제 장면 청취가 필요함. 영문판 표현을 일본어 원문 증거로 단정하지 않음. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0082,0x82,8,40.000,42.000,ユウキ,趣味った?,,シュミット？,NEEDS_AUDIO_REVIEW,슈미트?,NEEDS_AUDIO_REVIEW,슈미트가 유키의 비행기 제작 경험과 20호기 설계도를 확인하는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0083,0x83,0,0.000,30.000,シュミット／ユウキ,レームのみか。 昼のりの構造にうまくそそのがさるって。昔はそいつをとってくることが、 私が飛行機を作る条件だと思うんだ。 えっ?じゃあ、じゃあ。だが、本物を持ってきよって朝何年もおら、 ましてはお前のような構造ではな。 えっ?レームのみに、にせ物があるの?,レムノミか。 / へっ、ヒルノリの小像にうまくそそのがさろって。 / うーん。 / 昔はそいつをとってくることが、わしが飛行機をつくる条件だったもんだ。 / え? じゃ、じゃあ… / だが、本物をもってきよってやすは何年もおらん。 / ましてやお前のような小像だよな。 / へぇ? レムノミに偽物があるの? / は? / はい、こそ!,レムの実か。ふん、ヒルノリの小僧にうまくそそのかされおって。昔はそいつを取ってくることが、わしが飛行機を作る条件だったもんだ。／えっ？ じゃ、じゃあ……。／だが、本物を持ってきよった者は何年もおらん。ましてや、お前のような小僧ではな。／えっ？ レムの実に偽物があるの？,NEEDS_AUDIO_REVIEW,"렘 열매인가. 흥, 힐노리의 그 꼬마한테 제대로 꾀였군. 옛날에는 그걸 가져오는 게 내가 비행기를 만들어 주는 조건이었지. / 어? 그, 그럼…… / 하지만 진짜를 가져온 녀석은 몇 년 동안 한 명도 없었다. 하물며 너 같은 꼬마는 더더욱 말이지. / 어? 렘 열매에도 가짜가 있어?",NEEDS_AUDIO_REVIEW,"렘 열매와 슈미트의 제작 조건, 공구 심부름 장면. SCENARIO_ASSET_ID=NONE.","base/small 교차 비교와 공개 영문 스크립트의 장면 순서·화자·의미를 보조 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",일부 어휘 또는 화자는 실제 장면 청취가 필요함. 영문판 표현을 일본어 원문 증거로 단정하지 않음. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0083,0x83,1,30.000,52.000,シュミット／ユウキ,どう? ボクスの3番のととこへ。 えっ?聞こえなかったのか? ボクススパナの3番だ。はい! えっと、あった!あれ? シミット?,はい、こそ! / ボックスの3番をとってこい / え? / 聞こえなかったのか? / ボックススパナの3番だ / ああ! / はい! / えっと… / あった! / あれ? / シミット?,はい、小僧！ ボックスの3番を取ってこい。／えっ？／聞こえなかったのか？ ボックススパナの3番だ。／はい！／えっと……あった！ あれ？ シュミット？,NEEDS_AUDIO_REVIEW,"자, 꼬마! 공구함에서 3번을 가져와라. / 네? / 못 들었나? 공구함의 3번 스패너다. / 네! / 어디…… 찾았다! 어라? 슈미트?",NEEDS_AUDIO_REVIEW,"렘 열매와 슈미트의 제작 조건, 공구 심부름 장면. SCENARIO_ASSET_ID=NONE.","base/small 교차 비교와 공개 영문 스크립트의 장면 순서·화자·의미를 보조 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",일부 어휘 또는 화자는 실제 장면 청취가 필요함. 영문판 표현을 일본어 원문 증거로 단정하지 않음. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0085,0x85,0,0.000,30.000,アロンソ／ユウキ,ウミにさよならでもつけてんのか、ユウキ。え?,ユウキ、アルフィナ、ミランダ、ユウキ、ヘクト、ダーナ、ユウキ、ヘクト、ダーナ、ユウキ、ヘクト、ダーナ、ユウキ、ヘクト、ダーナ、ユウキ、ヘクト、ダーナ、ユウキ、ヘクト、ダーナ、ユウキ、ヘクト、ダーナ、ユウキ、ヘクト、ダーナ、ユウキ、ヘクト、ダーナ、ユウキ、ヘクト、ダーナ、ユウキ、ヘクト、ダーナ、ユウキ、ヘクト、ダーナ、ユウキ、ヘクト、ダーナ、ユウキ、ヘクト、ダーナ、ユウキ、ヘクト、ダー�,海にさよならでも告げてんのか、ユウキ。／え？,NEEDS_AUDIO_REVIEW,"바다와 작별 인사라도 하는 거냐, 유키? / 어?",NEEDS_AUDIO_REVIEW,출항 전 선상에서 알론소·미란다가 유키의 독립을 받아들이는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0085,0x85,1,30.000,32.000,ユウキ,ミランダも知ってんの?それ?,ミランダも知ってんの?それ,ミランダも知ってんの、それ？,NEEDS_AUDIO_REVIEW,미란다도 알고 있는 거야?,NEEDS_AUDIO_REVIEW,출항 전 선상에서 알론소·미란다가 유키의 독립을 받아들이는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0085,0x85,2,32.000,42.000,ユウキ,あ、だまっててごめん。本当はさっきみんなの前で言うつもりだったんだけど。,ああ / 黙っててごめん / 本当はさっきみんなの前で言うつもりだったんだけど,ああ。黙っててごめん。本当はさっきみんなの前で言うつもりだったんだけど。,NEEDS_AUDIO_REVIEW,응. 말 안 해서 미안해. 사실은 아까 모두 앞에서 말하려고 했는데.,NEEDS_AUDIO_REVIEW,출항 전 선상에서 알론소·미란다가 유키의 독립을 받아들이는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0085,0x85,3,42.000,48.000,アロンソ,何?構えしねぇさ。これが知りたいのはたった一つ。,なに?構えしねぇさ / これが知りたいのはたった一つ,何、構いやしねえさ。俺が知りたいのはたった一つ。,NEEDS_AUDIO_REVIEW,"뭐, 신경 쓰지 마. 내가 알고 싶은 건 딱 하나뿐이야.",NEEDS_AUDIO_REVIEW,출항 전 선상에서 알론소·미란다가 유키의 독립을 받아들이는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
gr3_stream_0085,0x85,4,51.000,57.000,アロンソ,手に入れた翼を幅かせる夢。そいつがここにあるのかどうかだけだ。,手に入れた翼を羽ばたかせる夢 / そいつがここにあるのかどうかだけだ,手に入れた翼を羽ばたかせる夢。そいつがここにあるのかどうかだけだ。,NEEDS_AUDIO_REVIEW,"손에 넣은 날개를 활짝 펼칠 꿈. 그게 네 안에 있는지 없는지, 그것뿐이야.",NEEDS_AUDIO_REVIEW,출항 전 선상에서 알론소·미란다가 유키의 독립을 받아들이는 장면. SCENARIO_ASSET_ID=NONE.,"base와 small의 공통 청취 결과를 우선하고 공개 영문 스크립트는 장면 문맥 보조로만 사용. scenario_standard.csv 5,916행과 translation.db SCENARIO 6,552행을 정규화 fuzzy·장면 순서로 대조했으나 신뢰 가능한 동일 대사 행 없음(일반어 부분일치 후보는 오매칭으로 배제). scenario_match_candidates.csv의 top-8 후보도 확인했으나 같은 source_file의 연속 장면 클러스터가 형성되지 않아 전부 비동일 대사로 판정.",장면 확인 전 초안. 타임코드·화자·어미는 런타임 검증 필요. 기존 시나리오 자산 재사용 매치가 없으므로 이 한국어는 확정 번역이 아닌 청취 검수용 문맥 초안이다.
