id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
SYS_MENU_0010,SYSTEM,menu,FIELD.BIN,,field-ui-000ce7f0,,10,0x000CE7F0,,8E 9D 82 BF 95 A8 8A 6D 94 46 00,持ち物確認,소지품확인　,83 51 82 BA 91 9E 8F C6 82 D8 81 40,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=16; max_encoded_bytes=15; line_breaks=0; spacing=trailing_fullwidth_padding,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0011,SYSTEM,menu,FIELD.BIN,,field-ui-000ce800,,11,0x000CE800,,8F 8A 8E 9D 8B E0 00,所持金,소지금,83 51 82 BA 83 65,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.; result-screen-field-confirmed-20260827
SYS_MENU_0012,SYSTEM,menu,FIELD.BIN,,field-ui-000ce808,,12,0x000CE808,,82 66 00,Ｇ,Ｇ,82 66,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0013,SYSTEM,menu,FIELD.BIN,,field-ui-000ce810,,13,0x000CE810,,83 56 83 58 83 65 83 80 00,システム,시스템,82 D4 83 59 8F 82,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=16; max_encoded_bytes=15; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0014,SYSTEM,menu,FIELD.BIN,,field-ui-000ce820,,14,0x000CE820,,90 ED 93 AC 90 DD 92 E8 00,戦闘設定,전투설정　,83 58 93 FA 99 F4 82 DF 81 40,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=16; max_encoded_bytes=15; line_breaks=0; spacing=trailing_fullwidth_padding,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0015,SYSTEM,menu,FIELD.BIN,,field-ui-000ce830,,15,0x000CE830,,83 56 83 58 83 65 83 80 90 DD 92 E8 00,システム設定,시스템설정　,82 D4 83 59 8F 82 99 F4 82 DF 81 40,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=16; max_encoded_bytes=15; line_breaks=0; spacing=trailing_fullwidth_padding,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0016,SYSTEM,menu,FIELD.BIN,,field-ui-000ce840,,16,0x000CE840,,83 8D 81 5B 83 68 00,ロード,로드,82 C5 8B DE,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0017,SYSTEM,menu,FIELD.BIN,,field-ui-000ce848,,17,0x000CE848,,95 90 8A ED 00,武器,무기,82 E3 82 B8,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0018,SYSTEM,menu,FIELD.BIN,,field-ui-000ce850,,18,0x000CE850,,96 68 8B EF 00,防具,방어구,91 69 82 B4 82 E9,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0019,SYSTEM,menu,FIELD.BIN,,field-ui-000ce858,,19,0x000CE858,,8C 43 00,靴,신발,83 4D 8F 98,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0020,SYSTEM,menu,FIELD.BIN,,field-ui-000ce860,,20,0x000CE860,,83 41 83 4E 83 5A 83 54 83 8A 81 5B 00,アクセサリー,액세서리,E7 F3 83 64 82 B7 82 B5,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=16; max_encoded_bytes=15; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0021,SYSTEM,menu,FIELD.BIN,,field-ui-000ce870,,21,0x000CE870,,83 7D 83 69 83 47 83 62 83 4F 00,マナエッグ,마나에그　,82 A7 82 76 82 C9 82 AE 81 40,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=16; max_encoded_bytes=15; line_breaks=0; spacing=trailing_fullwidth_padding,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0022,SYSTEM,menu,FIELD.BIN,,field-ui-000ce880,,22,0x000CE880,,83 58 83 4C 83 8B 83 75 83 62 83 4E 00,スキルブック,스킬북,83 59 8A 6B 97 8A,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=16; max_encoded_bytes=15; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0023,SYSTEM,menu,FIELD.BIN,,field-ui-000ce890,,23,0x000CE890,,8D 55 8C 82 00,攻撃,공격,96 F3 90 AA,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.; result-screen-field-confirmed-20260827
SYS_MENU_0024,SYSTEM,menu,FIELD.BIN,,field-ui-000ce898,,24,0x000CE898,,96 82 97 CD 00,魔力,마력,82 A7 89 C0,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.; result-screen-field-confirmed-20260827
SYS_MENU_0025,SYSTEM,menu,FIELD.BIN,,field-ui-000ce8a0,,25,0x000CE8A0,,96 68 8C E4 00,防御,방어,91 69 82 B4,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.; result-screen-field-confirmed-20260827
SYS_MENU_0026,SYSTEM,menu,FIELD.BIN,,field-ui-000ce8a8,,26,0x000CE8A8,,92 EF 8D 52 00,抵抗,저항,82 C7 8C 6A,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.; result-screen-field-confirmed-20260827
SYS_MENU_0027,SYSTEM,menu,FIELD.BIN,,field-ui-000ce8b0,,27,0x000CE8B0,,8D 73 93 AE 00,行動,행동력,83 42 8D 69 89 C0,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0028,SYSTEM,menu,FIELD.BIN,,field-ui-000ce8b8,,28,0x000CE8B8,,88 DA 93 AE 00,移動,이동력,82 B6 8D 69 89 C0,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0029,SYSTEM,menu,FIELD.BIN,,field-ui-000ce8c0,,29,0x000CE8C0,,89 CE 00,火,불,90 6B,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0030,SYSTEM,menu,FIELD.BIN,,field-ui-000ce8c8,,30,0x000CE8C8,,93 79 00,土,땅,95 C5,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0031,SYSTEM,menu,FIELD.BIN,,field-ui-000ce8d0,,31,0x000CE8D0,,90 85 00,水,물,83 93,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0032,SYSTEM,menu,FIELD.BIN,,field-ui-000ce8d8,,32,0x000CE8D8,,95 97 00,風,바람,82 EB 83 5B,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0033,SYSTEM,menu,FIELD.BIN,,field-ui-000ce8e0,,33,0x000CE8E0,,93 C5 00,毒,독,9C 6A,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0034,SYSTEM,menu,FIELD.BIN,,field-ui-000ce8e8,,34,0x000CE8E8,,96 B0 82 E8 00,眠り,수면,82 D7 82 CC,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0035,SYSTEM,menu,FIELD.BIN,,field-ui-000ce8f0,,35,0x000CE8F0,,96 83 E1 83 00,麻痺,마비,82 A7 82 E4,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0036,SYSTEM,menu,FIELD.BIN,,field-ui-000ce8f8,,36,0x000CE8F8,,8D AC 97 90 00,混乱,혼란,8C 57 90 82,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0037,SYSTEM,menu,FIELD.BIN,,field-ui-000ce900,,37,0x000CE900,,95 95 88 F3 00,封印,봉인,88 C0 82 D8,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0038,SYSTEM,menu,FIELD.BIN,,field-ui-000ce908,,38,0x000CE908,,95 61 8B 43 00,病気,질병,97 E1 96 9F,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0039,SYSTEM,menu,FIELD.BIN,,field-ui-000ce910,,39,0x000CE910,,96 82 96 40 83 75 81 5B 83 58 83 67 00,魔法ブースト,마법강화　,82 A7 93 E2 93 B7 8F 4F 81 40,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=16; max_encoded_bytes=15; line_breaks=0; spacing=trailing_fullwidth_padding,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0040,SYSTEM,menu,FIELD.BIN,,field-ui-000ce920,,40,0x000CE920,,83 58 83 4C 83 8B 83 75 81 5B 83 58 83 67 00,スキルブースト,스킬강화　,83 59 8A 6B 93 B7 8F 4F 81 40,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=16; max_encoded_bytes=15; line_breaks=0; spacing=trailing_fullwidth_padding,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0041,SYSTEM,menu,FIELD.BIN,,field-ui-000ce930,,41,0x000CE930,,91 95 92 85 96 82 96 40 00,装着魔法,장착마법　,82 D2 8F 41 82 A7 93 E2 81 40,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=16; max_encoded_bytes=15; line_breaks=0; spacing=trailing_fullwidth_padding,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0042,SYSTEM,menu,FIELD.BIN,,field-ui-000ce940,,42,0x000CE940,,91 95 92 85 83 58 83 4C 83 8B 00,装着スキル,장착스킬　,82 D2 8F 41 83 59 8A 6B 81 40,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=16; max_encoded_bytes=15; line_breaks=0; spacing=trailing_fullwidth_padding,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0043,SYSTEM,menu,FIELD.BIN,,field-ui-000ce950,,43,0x000CE950,,8A 4F 82 B7 00,外す,해제,82 BF 83 47,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0044,SYSTEM,menu,FIELD.BIN,,field-ui-000ce958,,44,0x000CE958,,96 B3 82 B5 00,無し,없음,82 DD 83 4E,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0045,SYSTEM,menu,FIELD.BIN,,field-ui-000ce960,,45,0x000CE960,,8F 4B 93 BE 95 4B 8E 45 8B 5A 00,習得必殺技,습득필살기　,94 9C 90 C0 95 B4 83 87 82 B8 81 40,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=16; max_encoded_bytes=15; line_breaks=0; spacing=trailing_fullwidth_padding,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0046,SYSTEM,menu,FIELD.BIN,,field-ui-000ce970,,46,0x000CE970,,83 47 83 4C 83 58 83 70 81 5B 83 67 83 58 83 65 81 5B 83 5E 83 58 00,エキスパートステータス,상세 능력치,83 5A 83 64 20 94 DC 89 C0 88 CC,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=24; max_encoded_bytes=23; line_breaks=0; spacing=trailing_fullwidth_padding,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.; result-screen-field-confirmed-20260827
SYS_MENU_0047,SYSTEM,menu,FIELD.BIN,,field-ui-000ce988,,47,0x000CE988,,83 7D 83 57 83 62 83 4E 83 8C 83 78 83 8B 00,マジックレベル,마법 레벨,82 A7 93 E2 20 8F 73 94 4C,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=16; max_encoded_bytes=15; line_breaks=0; spacing=trailing_fullwidth_padding,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.; result-screen-field-confirmed-20260827
SYS_MENU_0048,SYSTEM,menu,FIELD.BIN,,field-ui-000ce998,,48,0x000CE998,,83 58 83 4C 83 8B 83 8C 83 78 83 8B 00,スキルレベル,스킬 레벨,83 59 8A 6B 20 8F 73 94 4C,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=24; max_encoded_bytes=23; line_breaks=0; spacing=trailing_fullwidth_padding,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.; result-screen-field-confirmed-20260827
SYS_MENU_0049,SYSTEM,menu,FIELD.BIN,,field-ui-000ce9b0,,49,0x000CE9B0,,83 58 83 79 83 56 83 83 83 8B 83 8C 83 78 83 8B 00,スペシャルレベル,필살기 레벨,95 B4 83 87 82 B8 20 8F 73 94 4C,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=24; max_encoded_bytes=23; line_breaks=0; spacing=trailing_fullwidth_padding,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.; result-screen-field-confirmed-20260827
SYS_MENU_0050,SYSTEM,menu,FIELD.BIN,,field-ui-000ce9c8,,50,0x000CE9C8,,92 EF 8D 52 97 CD 00,抵抗力,저항력,82 C7 8C 6A 89 C0,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0051,SYSTEM,menu,FIELD.BIN,,field-ui-000ce9d0,,51,0x000CE9D0,,91 95 94 F5 95 69 00,装備品,장비품,82 D2 82 E4 91 9E,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0052,SYSTEM,menu,FIELD.BIN,,field-ui-000ce9d8,,52,0x000CE9D8,,8F C1 96 D5 95 69 00,消耗品,소모품,83 51 83 4F 91 9E,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0053,SYSTEM,menu,FIELD.BIN,,field-ui-000ce9e0,,53,0x000CE9E0,,8B 4D 8F 64 95 69 00,貴重品,귀중품,95 E5 91 D3 91 9E,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0054,SYSTEM,menu,FIELD.BIN,,field-ui-000ce9e8,,54,0x000CE9E8,,96 82 96 40 00,魔法,마법,82 A7 93 E2,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0055,SYSTEM,menu,FIELD.BIN,,field-ui-000ce9f0,,55,0x000CE9F0,,83 58 83 4C 83 8B 00,スキル,스킬,83 59 8A 6B,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_MENU_0056,SYSTEM,menu,FIELD.BIN,,field-ui-000ce9f8,,56,0x000CE9F8,,82 72 82 60 82 72 00,ＳＡＳ,ＳＡＳ,82 72 82 60 82 72,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_SETTINGS_0001,SYSTEM,settings,FIELD.BIN,,field-ui-000cea00,,57,0x000CEA00,,82 6E 82 6D 00,ＯＮ,켜기,98 56 82 B8,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_SETTINGS_0002,SYSTEM,settings,FIELD.BIN,,field-ui-000cea08,,58,0x000CEA08,,82 6E 82 65 82 65 00,ＯＦＦ,끄기,8E 82 82 B8,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_SETTINGS_0003,SYSTEM,settings,FIELD.BIN,,field-ui-000cea10,,59,0x000CEA10,,8D EC 90 ED 82 60 82 68 90 DD 92 E8 00,作戦ＡＩ設定,전투ＡＩ설정,83 58 93 FA 82 60 82 68 99 F4 82 DF,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=16; max_encoded_bytes=15; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_SETTINGS_0004,SYSTEM,settings,FIELD.BIN,,field-ui-000cea20,,60,0x000CEA20,,90 DD 92 E8 82 60 00,設定Ａ,설정Ａ,99 F4 82 DF 82 60,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_SETTINGS_0005,SYSTEM,settings,FIELD.BIN,,field-ui-000cea28,,61,0x000CEA28,,90 DD 92 E8 82 61 00,設定Ｂ,설정Ｂ,99 F4 82 DF 82 61,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=8; max_encoded_bytes=7; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
SYS_SETTINGS_0006,SYSTEM,settings,FIELD.BIN,,field-ui-000cea30,,62,0x000CEA30,,83 7D 83 6A 83 85 83 41 83 8B 00,マニュアル,수동　조작,82 D7 8D 69 81 40 83 6C 99 E1,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; slot_size=16; max_encoded_bytes=15; line_breaks=0,Centralized from the approved SYSTEM translation scope. Encoding uses the central Hangul map; runtime verification remains pending.
