id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
ENEMY_ACTION_0032,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,21,,31,0x1A86E8,,D6 ED D7 EB BB C9,フルブラスト,풀 블래스트,4A F7 20 79 F3 57 F0 81 F0 B7 F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=2; records=2,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0033,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,21,,32,0x1A86F8,,E3 ED B4 EA BB C7 ED EA,モルゲンステルン,모르겐슈테른,64 F0 5C F0 DF F1 B9 F7 B5 F0 AF F8,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=2; records=2,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0034,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,23,,33,0x1A8D10,,EF 27 EC EA B2 D1 A6 C9,ローリングバイト,롤링 바이트,A6 F3 BD F8 20 6A F0 A0 F0 B7 F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=42; records=33,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0035,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,23,,34,0x1A8D19,,CE F2 60 E1 F2,鳴き声,울음소리,99 F0 9E F0 7E F0 5F F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=42; records=37,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0036,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,25,,35,0x1A93B1,,A4 CF 27 CA,アノード,양극,64 F9 81 F6,,[],TRANSLATED,YES,GR3 enemy record local text pool의 적 행동명. occurrences=5; records=2,기록 25는 원본 4바이트 슬롯에 제자리 대치하고 시작 주소를 보존한다.
ENEMY_ACTION_0037,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,25,,36,0x1A93C8,,C2 27 B1 D6 A5 BB C9,ダークフィスト,암흑권,EB F8 36 F7 73 F6,,[],TRANSLATED,YES,GR3 enemy record local text pool의 적 행동명. occurrences=6; records=2,기록 25는 원본 7바이트 슬롯에 제자리 대치하고 시작 주소를 보존한다.
ENEMY_ACTION_0038,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,27,,37,0x1A9FE8,,C2 27 B1 D6 AB 27 BB,ダークフォース,다크 포스,43 F0 26 F0 20 D3 F6 81 F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=3; records=3,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0039,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,27,,38,0x1A9FF9,,B1 EB C4 B9 E6 CE A6 ED,クラッシュネイル,크래시 네일,26 F0 57 F0 83 F0 20 3E F0 A2 F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=1; records=1,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0040,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,27,,39,0x1AA00B,,C8 C4 CA EC 27 CA EB A6 D7,デッドリードライブ,데들리 드라이브,48 F0 4D F0 5F F0 20 30 F8 52 F0 A0 F0 6F F3,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=3; records=1,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0041,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,27,,40,0x1AA028,,DF AF E6 EF A4,マキュロア,마큐로아,61 F0 32 F7 5B F0 88 F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=3; records=3,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0042,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,28,,41,0x1AA661,,EB A6 AE,ライガ,라이가,52 F0 A0 F0 28 F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=14; records=5,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0043,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,28,,42,0x1AA672,,EB A6 C8 EA,ライデン,라이덴,52 F0 A0 F0 DE F7,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=7; records=3,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0044,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,28,,43,0x1AA680,,7A F1 7F F7 B1 F2,鬼爪陣,귀조진,76 F6 B0 F0 B3 F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=1; records=1,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0045,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,28,,44,0x1AA6B2,,74 F6 85 F1 4D F0,冥王殺,명왕살,63 F0 36 F6 76 F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=1; records=1,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0046,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,29,,45,0x1AAA40,,B9 E4 AF 27 AE,シャキーガ,샤키가,6F F6 B4 F0 28 F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=13; records=5,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0047,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,29,,46,0x1AAA4F,,C8 BB C9,デスト,데스토,48 F0 81 F0 66 F1,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=7; records=6,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0048,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,29,,47,0x1AAA62,,B9 E4 AF 27 CA,シャキード,샤키드,6F F6 B4 F0 30 F8,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=10; records=5,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0049,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,30,,48,0x1AAE23,,B2 EB EA BA AC,グランジオ,그란지오,35 F0 7B F8 B2 F0 92 F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=8; records=6,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0050,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,30,,49,0x1AAE32,,E2 C7 AC BB C9 EB A6 B1,メテオストライク,메테오 스트라이크,21 F0 B5 F0 92 F0 20 81 F0 B7 F0 52 F0 A0 F0 26 F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=14; records=6,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0051,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,30,,50,0x1AAE44,,BC F1 DD F0 4A F0 4B F0 38 F0 39 F0,絶対魔法防御,절대 마법 방어,3D F1 45 F0 20 61 F0 78 F9 20 71 F9 8D F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=1; records=1,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0052,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,30,,51,0x1AAE5A,,D2 20 F0 27 BB EB E1,パワースラム,파워 슬램,57 F4 26 F7 20 D8 F7 ED F2,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=1; records=1,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0053,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,32,,52,0x1AB525,,22 F0 A3 EA BB C9 EB A6 B1,ヴァンストライク,반 스트라이크,6A F9 20 81 F0 B7 F0 52 F0 A0 F0 26 F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=9; records=4,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0054,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,32,,53,0x1AB52F,,BC EA AE,ズンガ,즌가,45 F5 28 F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=12; records=5,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0055,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,34,,54,0x1ABE9D,,D9 ED 22 F0 A3 27 CB,ヘルヴァーナ,헬바나,65 F2 6A F0 39 F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=14; records=8,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0056,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,34,,55,0x1ABED9,,CD F0 86 F1 80 5F F2 57,死者の呪い,망자의 저주,CA F8 A3 F0 9F F0 20 A6 F0 B1 F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=1; records=1,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0057,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,38,,56,0x1ACB2A,,DA F1 A3 F0 98 F2,砂地獄,모래지옥,64 F0 57 F0 B2 F0 A6 F4,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=1; records=1,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0058,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,38,,57,0x1ACB3A,,D3 E6 27 CE ED EA,ヒューネルン,휴네른,2D F6 3E F0 AF F8,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=18; records=7,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0059,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,40,,58,0x1AD166,,B9 E8 C4 B1,ショック,쇼크,80 F7 26 F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=1; records=1,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0060,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,40,,59,0x1AD174,,C8 BC EA,デズン,데즌,48 F0 45 F5,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=3; records=2,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0061,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,40,,60,0x1AD181,,42 F0 86 F2 9E,大暴れ,난동,3A F0 E7 F7,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=1; records=1,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0062,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,40,,61,0x1AD190,,D2 ED BB A8 A9 27 D7,パルスウェーブ,펄스 웨이브,DF F3 81 F0 20 41 F6 A0 F0 6F F3,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=1; records=1,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0063,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,43,,62,0x1ADAA3,,B1 EE A6 BA 27 D6 A3 EA B2,クレイジーファング,크레이지 팽,26 F0 8E F8 A0 F0 B2 F0 20 8E F5,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=4; records=1,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0064,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,43,,63,0x1ADAFB,,29 F1 85 A5 F3 9D,飛び去る,날아가기,3B F0 88 F0 28 F0 37 F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=9; records=6,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0065,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,47,,64,0x1AEDC0,,D3 E6 CF D8 BB 80 20 F3 E1 F2,ヒュノプスの歌声,휴노프스의 노랫소리,2D F6 68 F7 6E F7 81 F0 9F F0 20 68 F7 9A F3 7E F0 5F F0,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=2; records=1,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0066,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,47,,65,0x1AEDDF,,21 F1 65 D6 F2 59,逃げ惑う,우왕좌왕,98 F0 36 F6 C1 F0 36 F6,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=2; records=2,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
ENEMY_ACTION_0067,ENEMY_ACTION,enemy_action_name,SYS/GR3.MDZ,GR3.MDT,47,,66,0x1AEDEF,,D3 C5 BA 80 C2 EA BB,ヒツジのダンス,양의 춤,64 F9 9F F0 20 C7 F2,,[],TRANSLATED,NO,GR3 enemy record local text pool의 적 행동명. occurrences=1; records=1,전체 적 레코드 문자열 풀을 재배치할 때 같은 원문을 일괄 적용한다.
