id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
BATTLE_CHATTER_0011,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,10,0x2205F,0x21B28,62 C4 20 40 F6 7A 6A 72 66 7A 5F 26 26 23 1F 00 BB DF EA 20 16 00 03 00 A1 1F 00 AF E4 EA BD ED 6A 78 62 9E 23,"くッ　俺としたことが……！
スマン　<NAME:0003>を
キャンセルしてくれ！","큭, 내가 실수하다니...!
미안, <NAME:0003>을
캔슬해 줘!",9A F1 3D F6 20 99 4A 20 53 F8 8B 61 72 5B 28 28 28 23 1F 00 9C 9B 3D F6 20 16 00 03 00 A1 1F 00 5B F5 D8 F7 74 20 27 F5 23,,"[""LINE_BREAK"", ""<NAME:0003>"", ""LINE_BREAK""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0012,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,11,0x22153,0x21B2C,40 F6 80 66 7A 81 57 57 23 1F 00 5F F1 80 A0 F0 80 3A F0 7D D7 F2 BC F2 6A 9F C4 23,"俺のことはいい！
目の前の敵に集中しろッ！","난 신경 쓰지 마!
눈앞의 적에게 집중해!",D1 20 B0 D0 F4 20 96 F8 6F 20 5C 23 1F 00 88 F7 4E F9 75 20 41 F0 7D 68 20 6B F6 E5 F4 74 23,,"[""LINE_BREAK""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0013,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,12,0x21F85,0x21B30,C3 C4 20 AC A6 EB A1 DE F0 75 78 96 5F 9D 23 1F 00 AF E4 EA BD ED 62 F2 92 6F 23 1F 00 16 00 01 00 23,"チッ　オイラを狙ってやがる！
キャンセル頼むぜ！
<NAME:0001>！","쳇, 날 노리고 있잖아!
캔슬 부탁한다!
<NAME:0001>!",71 F0 3D F6 20 AF 20 68 F7 6A 43 20 5E B8 70 23 1F 00 5B F5 D8 F7 20 A4 48 F8 7A 72 23 1F 00 16 00 01 00 23,,"[""LINE_BREAK"", ""LINE_BREAK"", ""<NAME:0001>""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0014,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,13,0x22086,0x21B34,16 00 03 00 80 E5 C5 7D 1F 00 DE F0 A0 9E 74 90 75 72 23 1F 00 59 F2 57 79 AF E4 EA BD ED 6A 78 62 9E 23,"<NAME:0003>のヤツに
狙われちまった！
急いでキャンセルしてくれ！","<NAME:0003> 녀석에게
노려지고 말았어!
서둘러 캔슬해 줘!",16 00 03 00 20 DE E2 7D 68 1F 00 68 F7 AB 6F 43 20 77 EF 69 23 1F 00 6C 27 F8 A6 20 5B F5 D8 F7 74 20 27 F5 23,,"[""<NAME:0003>"", ""LINE_BREAK"", ""LINE_BREAK""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0015,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,14,0x22171,0x21B38,A2 22 20 AC A6 EB 7A 96 9F 59 75 78 80 5E 1F 00 57 57 99 F1 57 F1 6B 95 7F 5A 5E 1F 00 16 00 03 00 23,"ん？　オイラとやろうってのか
いい度胸じゃねぇか
<NAME:0003>！","응? 나와 해보겠다고?
배짱 한번 좋구나
<NAME:0003>!",45 F8 24 20 50 CA 20 74 89 94 72 43 24 1F 00 72 F9 C9 F6 20 7A 75 F9 20 BA 9D 50 1F 00 16 00 03 00 23,,"[""LINE_BREAK"", ""LINE_BREAK"", ""<NAME:0003>""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0016,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,15,0x21FA9,0x21B3C,16 00 03 00 5E 9B 1F 00 35 F1 57 6D F4 9B F0 A1 7C F3 6B 9D A0 26 26 1F 00 73 9E 5E AF E4 EA BD ED A1 5D 29 F3 57 23,"<NAME:0003>から
強い邪気を感じるわ……
だれかキャンセルをお願い！","<NAME:0003>에게서
강한 사기가 느껴져...
누가 캔슬을 부탁해!",16 00 03 00 7D 68 6C 1F 00 8C F2 7A 20 7E 6D 4A 20 93 F7 32 F2 8E F2 28 28 28 1F 00 87 F7 4A 20 5B F5 D8 F7 A1 20 A4 48 F8 74 23,,"[""<NAME:0003>"", ""LINE_BREAK"", ""LINE_BREAK""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0017,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,16,0x220AB,0x21B40,16 00 01 00 23 1F 00 AF E4 EA BD ED 36 F0 37 F0 1F 00 55 7C 72 7D 5D 90 5E 6E 6C 9D A0 23,"<NAME:0001>！
キャンセル攻撃
あなたにおまかせするわ！","<NAME:0001>!
캔슬 공격은
당신에게 맡길게!",16 00 01 00 23 1F 00 5B F5 D8 F7 20 D8 F5 B3 F4 5D 1F 00 CE F7 B0 7D 68 20 CC F8 9C F6 68 23,,"[""<NAME:0001>"", ""LINE_BREAK"", ""LINE_BREAK""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0018,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,17,0x22195,0x21B44,55 55 20 E9 A8 C9 68 90 1F 00 58 F4 A1 5D 8D F1 9C 62 73 68 57 26 26 23,"ああ　ヨウトさま
私をお守りください……！","아아, 요우트 님
저를 지켜주소서...!",70 70 3D F6 20 52 83 D2 20 B7 1F 00 7B 87 20 6F 3A F6 A3 B4 6C 28 28 28 23,,"[""LINE_BREAK""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0019,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,18,0x21FD2,0x21B48,16 00 03 00 80 97 F5 C5 F0 81 1F 00 58 F4 80 9A 59 79 6C 1F 00 AF E4 EA BD ED A1 5D 29 F3 57 6A 90 6C,"<NAME:0003>の標的は
私のようです
キャンセルをお願いします","<NAME:0003>의 표적은
저인 듯합니다
캔슬을 부탁드립니다",16 00 03 00 75 20 21 F7 41 F0 5D 1F 00 7B 8C 20 3F F8 43 F8 5B 72 1F 00 5B F5 D8 F7 A1 20 A4 48 F8 30 F8 90 F1 5B 72,,"[""<NAME:0003>"", ""LINE_BREAK"", ""LINE_BREAK""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0020,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,19,0x220CB,0x21B4C,79 60 9D 5E 61 9C 79 5E 90 57 90 6E A2 1F 00 16 00 03 00 80 1F 00 AF E4 EA BD ED A1 8D F3 BF F5 6A 90 6C,"できるかぎりでかまいません
<NAME:0003>の
キャンセルを希望します","할 수 있는 만큼이면 됩니다
<NAME:0003>을
캔슬해 주십시오",AD 20 8B 20 5E 73 20 55 54 F7 6B 80 20 22 F8 5B 72 1F 00 16 00 03 00 A1 1F 00 5B F5 D8 F7 74 20 A3 5E F8 88 90,,"[""LINE_BREAK"", ""<NAME:0003>"", ""LINE_BREAK""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0021,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,20,0x221AF,0x21B50,75 F1 B1 F3 5F 81 F1 A0 6A 62 55 9C 90 6E A2 1F 00 16 00 01 00 7D 1F 00 58 F4 80 58 F2 B7 F2 A1 3E F3 62 F2 6A 90 6C,"状況が思わしくありません
<NAME:0001>に
私の救援を依頼します","상황이 좋지 않습니다
<NAME:0001>에게
구원을 요청합니다",BD BA F4 6B 20 BA 6F 20 AE 29 F8 5B 72 1F 00 16 00 01 00 7D 68 1F 00 9D 30 F7 A1 20 52 A7 F9 43 F8 5B 72,,"[""LINE_BREAK"", ""<NAME:0001>"", ""LINE_BREAK""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0022,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,21,0x221D8,0x21B54,62 C4 20 DF BC 57 26 26 23 1F 00 16 00 02 00 5F DE F0 A0 9E 78 9D 23,"くッ　マズい……！
<NAME:0002>が狙われてる！","큭, 위험해...!
<NAME:0002>이 노려지고 있어!",9A F1 3D F6 20 3F F7 25 F1 74 28 28 28 23 1F 00 16 00 02 00 6B 20 68 F7 AB 6F 43 20 5E 69 23,,"[""LINE_BREAK"", ""<NAME:0002>""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0023,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,22,0x222DA,0x21B58,AF E4 EA BD ED 36 F0 37 F0 5F D0 F3 90 9E 82 1F 00 16 00 02 00 5F 89 F4 5E 9D 23 1F 00 D0 F3 93 78 62 9E 20 16 00 01 00 26 26 23,"キャンセル攻撃が決まれば
<NAME:0002>が助かる！
決めてくれ　<NAME:0001>……！","캔슬 공격이 성공하면
<NAME:0002>을 구할 수 있어!
부탁해, <NAME:0001>...!",5B F5 D8 F7 20 D8 F5 B3 F4 6B 20 D6 D8 F5 61 80 1F 00 16 00 02 00 A1 20 9D AD 20 8B 20 5E 69 23 1F 00 A4 48 F8 74 3D F6 20 16 00 01 00 28 28 28 23,,"[""LINE_BREAK"", ""<NAME:0002>"", ""LINE_BREAK"", ""<NAME:0001>""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0024,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,23,0x223E4,0x21B5C,16 00 03 00 80 1F 00 46 F0 60 5F 7D 88 57 26 26 23 1F 00 57 90 73 20 16 00 01 00 23,"<NAME:0003>の
動きがにぶい……！
いまだ　<NAME:0001>！","<NAME:0003>의
움직임이 느려...!
지금이야, <NAME:0001>!",16 00 03 00 75 1F 00 E7 F6 9D F5 C7 F8 6B 20 93 F7 AB 28 28 28 23 1F 00 6F C7 6B 4F 3D F6 20 16 00 01 00 23,,"[""<NAME:0003>"", ""LINE_BREAK"", ""LINE_BREAK"", ""<NAME:0001>""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0025,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,24,0x221F1,0x21B60,57 90 16 00 02 00 A1 58 F2 5B 9D 80 81 1F 00 55 7C 72 73 64 26 26 1F 00 5F A2 82 75 78 20 16 00 01 00 23,"いま<NAME:0002>を救えるのは
あなただけ……
がんばって　<NAME:0001>！","지금 <NAME:0002>을 구할 수 있는 건
너뿐이야...
힘내, <NAME:0001>!",6F C7 20 16 00 02 00 A1 20 9D AD 20 8B 20 5E 73 20 8F 1F 00 D3 61 F5 6B 4F 28 28 28 1F 00 85 F7 99 3D F6 20 16 00 01 00 23,,"[""<NAME:0002>"", ""LINE_BREAK"", ""LINE_BREAK"", ""<NAME:0001>""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0026,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,25,0x22307,0x21B64,57 90 9A 20 16 00 01 00 23 1F 00 16 00 03 00 80 46 F0 60 A1 1F 00 AF E4 EA BD ED 6A 78 75 23,"いまよ　<NAME:0001>！
<NAME:0003>の動きを
キャンセルしてっ！","지금이야, <NAME:0001>!
<NAME:0003>의 행동을
캔슬해 줘!",6F C7 6B 4F 3D F6 20 16 00 01 00 23 1F 00 16 00 03 00 75 20 A5 E7 F7 A1 1F 00 5B F5 D8 F7 74 20 27 F5 23,,"[""<NAME:0001>"", ""LINE_BREAK"", ""<NAME:0003>"", ""LINE_BREAK""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0027,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,26,0x22402,0x21B68,16 00 02 00 5F D5 EA C3 7C 80 23 1F 00 89 F4 64 78 55 65 78 20 16 00 01 00 23,"<NAME:0002>がピンチなの！
助けてあげて　<NAME:0001>！","<NAME:0002>이 위험해!
도와줘, <NAME:0001>!",16 00 02 00 6B 20 3F F7 25 F1 74 23 1F 00 4E CA 27 F5 3D F6 20 16 00 01 00 23,,"[""<NAME:0002>"", ""LINE_BREAK"", ""<NAME:0001>""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0028,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,27,0x22216,0x21B6C,16 00 02 00 A1 D6 AB EF 27 6A 7C 57 7A 1F 00 DF BC 57 A0 7F 26 26 1F 00 57 75 74 95 5B 20 16 00 01 00 23,"<NAME:0002>をフォローしないと
マズいわね……
いっちゃえ　<NAME:0001>！","<NAME:0002>을 엄호해야 해
위험해 보이네...
가자, <NAME:0001>!",16 00 02 00 A1 20 EE F0 7D F3 74 4F 20 74 1F 00 3F F7 25 F1 74 20 89 6B 84 28 28 28 1F 00 4A 81 3D F6 20 16 00 01 00 23,,"[""<NAME:0002>"", ""LINE_BREAK"", ""LINE_BREAK"", ""<NAME:0001>""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0029,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,28,0x22328,0x21B70,87 A2 82 9C 7B 66 9F 9A 20 16 00 01 00 1F 00 16 00 03 00 80 46 F0 60 A1 1F 00 23 F1 93 74 95 57 7C 68 57 23,"ふんばりどころよ　<NAME:0001>
<NAME:0003>の動きを
止めちゃいなさい！","힘낼 때야, <NAME:0001>
<NAME:0003>의 행동을
멈춰 버려!",85 F7 4E F7 20 C4 4F 3D F6 20 16 00 01 00 1F 00 16 00 03 00 75 20 A5 E7 F7 A1 1F 00 E4 F8 E8 F2 20 B3 AB 23,,"[""<NAME:0001>"", ""LINE_BREAK"", ""<NAME:0003>"", ""LINE_BREAK""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0030,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,29,0x2241E,0x21B74,16 00 03 00 75 72 9B 1F 00 3C F3 3C F1 B2 BC 7C 80 7F 5A 1F 00 AF E4 EA BD ED 79 60 74 95 57 70 59 9A 23,"<NAME:0003>ったら
案外グズなのねぇ
キャンセルできちゃいそうよ！","<NAME:0003> 녀석
의외로 굼뜨네
캔슬할 수 있겠어!",16 00 03 00 20 DE E2 1F 00 75 8C F6 79 20 DB F5 6F F8 84 1F 00 5B F5 D8 F7 AD 20 8B 20 5E 94 69 23,,"[""<NAME:0003>"", ""LINE_BREAK"", ""LINE_BREAK""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0031,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,30,0x2223B,0x21B78,DF BC 57 20 16 00 02 00 A1 B7 F2 DD F1 73 23 1F 00 AF E4 EA BD ED 36 F0 37 F0 A1 88 74 66 93 23 1F 00 16 00 01 00 23,"マズい　<NAME:0002>を援護だ！
キャンセル攻撃をぶちこめ！
<NAME:0001>！","<NAME:0002>을 엄호해!
캔슬 공격을 먹여 줘!
<NAME:0001>!",16 00 02 00 A1 20 EE F0 7D F3 74 23 1F 00 5B F5 D8 F7 20 D8 F5 B3 F4 A1 20 C3 95 20 27 F5 23 1F 00 16 00 01 00 23,,"[""<NAME:0002>"", ""LINE_BREAK"", ""LINE_BREAK"", ""<NAME:0001>""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0032,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,31,0x2234E,0x21B7C,16 00 02 00 A1 89 F4 64 9B 9E A2 80 81 1F 00 5D 90 5B 73 64 73 23 1F 00 9B F0 83 F1 57 60 F0 9E 78 64 20 16 00 01 00 23,"<NAME:0002>を助けられんのは
おまえだけだ！
気合い入れてけ　<NAME:0001>！","<NAME:0002>을 구할 수 있는 건
너뿐이야!
힘내라, <NAME:0001>!",16 00 02 00 A1 20 9D AD 20 8B 20 5E 73 20 8F 1F 00 D3 61 F5 6B 4F 23 1F 00 85 F7 99 66 3D F6 20 16 00 01 00 23,,"[""<NAME:0002>"", ""LINE_BREAK"", ""LINE_BREAK"", ""<NAME:0001>""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
BATTLE_CHATTER_0033,BATTLE_CHATTER,onscreen_tactical_chatter,SYS/GR3.MDZ,GR3.MDT,table@0x21B00,,32,0x22443,0x21B80,16 00 02 00 5F 55 88 7F 5A 23 1F 00 16 00 03 00 A1 1F 00 7C 7D 5F 7C A2 79 94 23 F1 93 9D A2 73 C4 23,"<NAME:0002>があぶねぇ！
<NAME:0003>を
なにがなんでも止めるんだッ！","<NAME:0002>이 위험해!
무슨 수를 써서라도
<NAME:0003>을 멈춰!",16 00 02 00 6B 20 3F F7 25 F1 74 23 1F 00 97 D1 F7 20 8B 87 20 89 F2 6C 66 4E 1F 00 16 00 03 00 A1 20 E4 F8 E8 F2 23,,"[""<NAME:0002>"", ""LINE_BREAK"", ""<NAME:0003>"", ""LINE_BREAK""]",TRANSLATED,NO,occurrences=1,PROVEN: 252-entry relative-offset table; inline NAME and line-break controls preserved.
