id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
SCN_00030100_00740000_0017,SCENARIO,scenario_message,DATA/00030100.MDZ,DATA/00030100.MDT,0x00740000,00030100,16,0x002a9b5d,0x002a9b58,d5 3b f0 d5 3b f0 d5 3b f0 43 08 41 f1 85 ba 79 95 92 95 98 31 f0 e2 43 08 94 b5 c2 9a a1 f0 7b 98 c2 93 7e bb 43 0d ff 00,"コラコラコラ！
逃げようったってムダ！
ちゃんと見えてんだから！","어이, 어이, 어이!
도망치려 해도 소용없어!
다 보이거든!",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":38,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용 1차 번역. 말투는 화자·관계·장면 기준.,"SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. TERM: バースフィア는 ‘버스피어’ 채택. ‘바 스피어’는 대안 표기로 보류. 湿布는 ‘파스’, トバク場은 ‘도박장’으로 채택."
SCN_00030100_00740000_0021,SCENARIO,scenario_message,DATA/00030100.MDZ,DATA/00030100.MDT,0x00740000,00030100,20,0x002a9cb5,0x002a9cb0,21 f0 cd 95 43 08 c5 f2 86 8a 94 b5 7e c0 77 90 79 99 8a b9 43 08 88 95 88 9a ce 3e f0 47 da 7e bb 08 20 f0 47 27 f0 8a f0 95 98 bb 95 8a b5 77 43 0d ff 00,"バカっ！
起こしちゃかわいそうでしょ！
さっさとガレージから
ハーブ取ってらっしゃい！","바보야!
깨우면 불쌍하잖아!
얼른 차고에서
허브 가져와!",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":5,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":33,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":49,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용 1차 번역. 말투는 화자·관계·장면 기준.,"SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. TERM: バースフィア는 ‘버스피어’ 채택. ‘바 스피어’는 대안 표기로 보류. 湿布는 ‘파스’, トバク場은 ‘도박장’으로 채택."
SCN_00030300_00740000_0013,SCENARIO,scenario_message,DATA/00030300.MDZ,DATA/00030300.MDT,0x00740000,00030300,12,0x001de20e,0x001de209,75 75 43 0d ff 00,ああ！,그래!,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0a 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":10},{""offset"":3,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용 1차 번역. 말투는 화자·관계·장면 기준.,"SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_11; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. TERM: バースフィア는 ‘버스피어’ 채택. ‘바 스피어’는 대안 표기로 보류. 湿布는 ‘파스’, トバク場은 ‘도박장’으로 채택."
SCN_00030600_00740000_0010,SCENARIO,scenario_message,DATA/00030600.MDZ,DATA/00030600.MDT,0x00740000,00030600,9,0x0025e134,0x0025e12f,93 be 7f 44 f4 7b 88 f0 8a 92 c2 93 ba 08 90 c2 9c d0 28 f0 db 0d ff 00,"だれが考え出したんだよ
そんなギプス","누가 생각해 낸 거야
이런 깁스?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 06 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":6},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용 1차 번역. 말투는 화자·관계·장면 기준.,"SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_07; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. TERM: バースフィア는 ‘버스피어’ 채택. ‘바 스피어’는 대안 표기로 보류. 湿布는 ‘파스’, トバク場은 ‘도박장’으로 채택."
SCN_00030600_00740000_0035,SCENARIO,scenario_message,DATA/00030600.MDZ,DATA/00030600.MDT,0x00740000,00030600,34,0x0025f20d,0x0025f208,cc 3e f0 7f ec f1 bd 7e ba e4 43 0d ff 00,オレが知るかよッ！,내가 알 게 뭐야!,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 07 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":7},{""offset"":11,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용 1차 번역. 말투는 화자·관계·장면 기준.,"SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. TERM: バースフィア는 ‘버스피어’ 채택. ‘바 스피어’는 대안 표기로 보류. 湿布는 ‘파스’, トバク場은 ‘도박장’으로 채택."
SCN_00030900_00740000_0017,SCENARIO,scenario_message,DATA/00030900.MDZ,DATA/00030900.MDT,0x00740000,00030900,16,0x001cbd5b,0x001cbd56,a1 77 a1 77 08 8d f4 6a f0 8a 98 e1 f0 7e 95 92 c0 9f 43 0d ff 00,"はいはい
邪魔して悪かったわね！","그래, 그래.
방해해서 미안하네!",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":4,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":19,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용 1차 번역. 말투는 화자·관계·장면 기준.,"SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. TERM: バースフィア는 ‘버스피어’ 채택. ‘바 스피어’는 대안 표기로 보류. 湿布는 ‘파스’, トバク場은 ‘도박장’으로 채택."
SCN_00030900_00740000_0029,SCENARIO,scenario_message,DATA/00030900.MDZ,DATA/00030900.MDT,0x00740000,00030900,28,0x001ccd1c,0x001ccd17,7d 8b 88 c2 08 bb f0 c1 8a 95 7e bc b8 f1 95 98 43 0d ff 00,"おじさん
気をしっかり持って！","아저씨,
정신 차리세요!",UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0c 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":12},{""offset"":4,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":17,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용 1차 번역. 말투는 화자·관계·장면 기준.,"SUPPORTED: structured scenario command; header FACE slot maps to face_alfina_01; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. TERM: バースフィア는 ‘버스피어’ 채택. ‘바 스피어’는 대안 표기로 보류. 湿布는 ‘파스’, トバク場은 ‘도박장’으로 채택."
SCN_00031300_00740000_0005,SCENARIO,scenario_message,DATA/00031300.MDZ,DATA/00031300.MDT,0x00740000,00031300,4,0x001e55c3,0x001e55be,c4 3d f0 26 f0 c5 eb a1 86 86 9d 77 98 43 08 93 77 8b b9 79 a8 08 cc 3e f0 92 94 7f 9c c2 9a 7e 8c bd 7e bb 43 0d ff 00,"アルフィナはここにいて！
だいじょうぶ
オレたちがなんとかするから！","알피나는 여기 있어!
괜찮아.
우리들이 어떻게든 할 테니까!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0a 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":10},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":37,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용 1차 번역. 말투는 화자·관계·장면 기준.,"SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_11; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. TERM: バースフィア는 ‘버스피어’ 채택. ‘바 스피어’는 대안 표기로 보류. 湿布는 ‘파스’, トバク場은 ‘도박장’으로 채택."
SCN_00060000_00740000_0020,SCENARIO,scenario_message,DATA/00060000.MDZ,DATA/00060000.MDT,0x00740000,00060000,19,0x002e212f,0x002e212a,d5 3b f0 d5 3b f0 43 08 90 95 94 42 f1 95 92 bb 08 b2 f1 7e bb 88 f0 94 b5 79 95 8a b9 43 0d ff 00,"コラコラ！
そっち行ったら
森から出ちゃうっしょ！","어이, 어이!
그쪽으로 가면
숲 밖으로 나가 버리잖아!",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":30,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용 1차 번역. 말투는 화자·관계·장면 기준.,"SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. TERM: バースフィア는 ‘버스피어’ 채택. ‘바 스피어’는 대안 표기로 보류. 湿布는 ‘파스’, トバク場은 ‘도박장’으로 채택."
SCN_00120000_00740000_0027,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,26,0x00532c5e,0x00532c59,86 86 9d b4 77 bd c0 9f 08 d7 c6 e7 47 61 f2 43 0d ff 00,"ここにもいるわね
サイテー男！","여기도 있었네.
최악의 남자!",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":16,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용 1차 번역. 말투는 화자·관계·장면 기준.,"SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. TERM: バースフィア는 ‘버스피어’ 채택. ‘바 스피어’는 대안 표기로 보류. 湿布는 ‘파스’, トバク場은 ‘도박장’으로 채택."
SCN_00120000_00740000_0029,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,28,0x00532e00,0x00532dfb,90 be 99 c2 f2 59 f1 9d bc f2 95 98 90 f0 4d f0 c7 f5 44 08 77 77 ba 79 9d 08 93 b0 88 be 94 b5 95 98 88 43 08 21 f0 cd 9f 43 0d ff 00,"それで調子に乗って無一文？
いいように
だまされちゃってさ！
バカね！","그래서 우쭐대다가 빈털터리가 된 거야?
실컷
속아 넘어가고 말이야!
바보 아냐?",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":19,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":42,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용 1차 번역. 말투는 화자·관계·장면 기준.,"SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. TERM: バースフィア는 ‘버스피어’ 채택. ‘바 스피어’는 대안 표기로 보류. 湿布는 ‘파스’, トバク場은 ‘도박장’으로 채택."
SCN_00120000_00740000_0072,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,71,0x0053687f,0x0053687a,ab f5 aa f4 95 98 81 f0 93 ba 44 0d ff 00,彼女って誰だよ？,그 여자친구가 누군데?,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":11,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용 1차 번역. 말투는 화자·관계·장면 기준.,"SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. TERM: バースフィア는 ‘버스피어’ 채택. ‘바 스피어’는 대안 표기로 보류. 湿布는 ‘파스’, トバク場은 ‘도박장’으로 채택."
SCN_00120000_00740000_0079,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,78,0x00536eca,0x00536ec5,b2 f1 9d 23 f6 95 98 bd b1 f0 a3 f1 8b b5 9c 77 08 df f0 82 e9 21 f0 d1 b1 f0 9d 42 f1 7e 9c 80 b5 43 0d ff 00,"森に戻ってる場合じゃない
早くトバク場に行かなきゃ！","숲으로 돌아갈 때가 아니야.
얼른 도박장으로 가야 해!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":34,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용 1차 번역. 말투는 화자·관계·장면 기준.,"SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. TERM: バースフィア는 ‘버스피어’ 채택. ‘바 스피어’는 대안 표기로 보류. 湿布는 ‘파스’, トバク場은 ‘도박장’으로 채택."
SCN_00120100_00740000_0035,SCENARIO,scenario_message,DATA/00120100.MDZ,DATA/00120100.MDT,0x00740000,00120100,34,0x002e78ae,0x002e78a9,24 f0 c4 3a f0 cd 7f 08 86 95 7e bb 41 f1 85 98 95 92 9a 80 08 a2 bb b0 77 92 e6 f1 93 ba 0d ff 00,"ビアンカが
こっから逃げてったとき
ばらまいた金だよ","비앙카가
여기서 도망칠 때
뿌리고 간 돈이야.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":30,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용 1차 번역. 말투는 화자·관계·장면 기준.,"SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. TERM: バースフィア는 ‘버스피어’ 채택. ‘바 스피어’는 대안 표기로 보류. 湿布는 ‘파스’, トバク場은 ‘도박장’으로 채택."
