id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
BATTLE_MSG_0005,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,4,0x091692,,35 F1 6F F0,強化,강화,8C F2 79 F4,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0006,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,5,0x0916A5,,3A F0,敵,적,41 F0,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0007,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,6,0x0916AA,,3B F0 3C F0,味方,아군,70 ED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0008,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,7,0x0916AF,,3B F0 3C F0,味方,아군,70 ED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0009,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,8,0x0916B9,,3D F0 5B F0,自分,자신,81 B0,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0010,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,9,0x0916BE,,3B F0 3C F0,味方,아군,70 ED,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0011,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,10,0x0916CD,,BE F2 7E F0,単体,단일,C7 F7 92,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0012,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,11,0x0916E1,,7B F1 7E F0,全体,전체,BB 53 F0,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0013,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,12,0x0916E6,,3D F0 5B F0,自分,자신,81 B0,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0014,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,13,0x0916EB,,B3 F2 B1 F1,周囲,주변,A3 7C F9,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0015,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,14,0x0916F0,,57 F0 58 F0 5F 55 9C 90 6E A2,道具がありません,도구 없음,4E 9D 20 91 B1,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0016,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,15,0x0916FD,,4A F0 4B F0 5F 55 9C 90 6E A2,魔法がありません,마법 없음,5C 78 F9 20 91 B1,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0017,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,16,0x09170A,,4E F0 A1 77 F4 64 F5 6A 78 90 6E A2,技を<77F4>得してません,기술 미습득,6D 9A F7 20 9C 29 F8 32 F8,,"[""CUSTOM_CODE:77F4""]",TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=0.889
BATTLE_MSG_0018,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,17,0x09171D,,4F F2 22 F1,実行,실행,53 F8 A5,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0019,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,18,0x091730,,DF CC E6 A4 ED,マニュアル,수동,8B E7 F7,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0020,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,19,0x091767,,D8 EE A6 E5 27 5F 3A F5 6B F0 B5 DF EA CA 60 F0 85 F0 A1 6A 90 6C,プレイヤーが<3AF5>接コマンド入力をします,플레이어 직접 입력,84 F7 8E F8 6B 69 20 9D F5 62 F1 20 C8 F8 93 F8,,"[""CUSTOM_CODE:3AF5""]",TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=0.944
BATTLE_MSG_0021,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,20,0x091780,,B5 EA DD 7A B1 EC C7 A5 AD ED 80 91 A1 54 F0 E9 F0 6A 78,コンボとクリティカルのみを使用して,콤보·크리티컬만,A6 F6 89 28 44 F7 6A A9 F3 C3 F5 55,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0022,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,21,0x0917C8,,3A F0 7D C2 E2 27 BA A1 B2 F2 5B 9D 36 F0 37 F0 C7 F3 80 30 F1 EB F0 79 6C,敵にダメージを与える攻撃型の作戦です,공격형 작전,D8 F5 B3 F4 69 F3 20 49 F9 BB,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0023,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,22,0x0917E8,,EB F0 EC F0 80 75 F1 B1 F3 96 3A F0 80 35 F1 68 7D 83 F1 A0 6E 78,戦闘の状<B1F3>や敵の強さに合わせて,상황 대응,BD BA F4 20 8D 45 F8,,"[""CUSTOM_CODE:B1F3""]",TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=0.933
BATTLE_MSG_0024,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,23,0x0917FF,,22 F1 46 F0 A1 50 F0 6F F0 68 6E 9D 60 F2 9A F1 C7 F3 80 30 F1 EB F0 79 6C,行動を変化させる万能型の作戦です,만능형 작전,55 A3 F7 69 F3 20 49 F9 BB,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0025,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,24,0x091B1E,,80 D3 F1 8F F9 A1 BA F1 93 72,の神髄を極めた,진수 터득,C5 8B 20 44 F9 32 F8,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0026,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,25,0x091B30,,81 78 F0 9E 72,は壊れた,파손,57 F4 5D F0,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0027,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,26,0x093BE8,,B5 EA DD,コンボ,콤보,A6 F6 89,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0028,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,27,0x093C06,,30 F1 EB F0,作戦,작전,49 F9 BB,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0029,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,28,0x093C10,,57 F0 58 F0,道具,도구,4E 9D,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0030,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,29,0x093C1A,,B1 EC C7 A5 AD ED,クリティカル,크리티컬,44 F7 6A A9 F3 C3 F5,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0031,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,30,0x093C24,,32 F1 33 F1 54 F0 E9 F0,武器使用,무기사용,97 6D 7E A7 F6,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0032,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,31,0x093C2E,,4A F0 4B F0,魔法,마법,5C 78 F9,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_MSG_0033,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,32,0x093C42,,AC 27 D7,オーブ,오브,90 6F F3,,[],TRANSLATED,NO,전투 UI/타깃/작전 설명 문자열.,decode_coverage=1.000
BATTLE_TYPE_0004,BATTLE,battle_type,BATTLE.BIN,,BATTLE_TYPE_TABLE,,3,0x091697,,E8 F7 89 F4,補助,보조,89 CE,,[],TRANSLATED,NO,전투 도움말 Type 값의 누락 항목.,4바이트 고정 슬롯. 인게임 미검증.
BATTLE_RANGE_0002,BATTLE,battle_range,BATTLE.BIN,,BATTLE_RANGE_TABLE,,1,0x0916D2,,41 F1 80 F0,円形,원형,30 F7 69 F3,,[],TRANSLATED,NO,전투 도움말 Range 값의 누락 항목.,4바이트 고정 슬롯. 인게임 미검증.
BATTLE_RANGE_0003,BATTLE,battle_range,BATTLE.BIN,,BATTLE_RANGE_TABLE,,2,0x0916D7,,3A F5 A1 F0,直線,직선,9D F5 AF F6,,[],TRANSLATED,NO,전투 도움말 Range 값의 누락 항목.,4바이트 고정 슬롯. 인게임 미검증.
BATTLE_RANGE_0004,BATTLE,battle_range,BATTLE.BIN,,BATTLE_RANGE_TABLE,,3,0x0916DC,,BE F8 80 F0,扇形,호형,7D F3 69 F3,,[],TRANSLATED,NO,전투 도움말 Range 값. 사용자가 짧은 표기를 호형으로 확정.,4바이트 고정 슬롯. 한글 2글자로 인플레이스 적용 가능. 인게임 미검증.
BATTLE_MSG_0034,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,33,0x090D58,,38 F0 39 F0,防御,방어,71 F9 69,,[],TRANSLATED,NO,전투 방어 선택 시 단독 표시 문자열.,별도 복제 슬롯 확인.
BATTLE_MSG_0035,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,34,0x093C50,,38 F0 39 F0,防御,방어,71 F9 69,,[],TRANSLATED,NO,전투 방어 선택 시 단독 표시 문자열.,명령표 인접 복제 슬롯 확인.
BATTLE_MSG_0036,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,35,0x091794,,EB F0 EC F0 A1 22 F1 59 DB F2 35 F3 C7 F3 80 30 F1 EB F0 79 6C,戦闘を行う節約型の作戦です,절약형 작전,3D F1 5A F9 69 F3 20 49 F9 BB,,[],TRANSLATED,NO,작전 도움말 둘째 줄.,고정 compact 슬롯.
BATTLE_MSG_0037,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,36,0x0917B0,,35 F1 85 F0 7C 4C F0 4D F0 4E F0 96 4A F0 4B F0 A1 54 F0 E9 F0 6A 78,強力な必殺技や魔法を使用して,필살기·마법 사용,A1 F7 E8 6D 28 5C 78 F9 20 7E A7 F6,,[],TRANSLATED,NO,작전 도움말 첫째 줄.,고정 compact 슬롯.
BATTLE_MSG_0038,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,37,0x091739,,6F F2 67 F6 2B F3 67 F6,正々堂々,정정당당,93 93 CE F7 CE F7,,[],TRANSLATED,NO,작전 할당 목록 첫째 AI 작전명.,고정 compact 슬롯.
BATTLE_MSG_0039,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,38,0x091742,,DC F2 2C F3 D6 F0 B9 F2,狂喜乱舞,광란의 춤,45 F6 7B F8 75 20 C7 F2,,[],TRANSLATED,NO,작전 할당 목록 둘째 AI 작전명.,고정 compact 슬롯.
BATTLE_MSG_0040,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,39,0x09174B,,71 F1 6D F5 CF F2 B0 F8,頭脳明晰,명석한 두뇌,E5 E2 7A 20 8A 81 F7,,[],TRANSLATED,NO,작전 할당 목록 셋째 AI 작전명.,고정 compact 슬롯.
BATTLE_MSG_0041,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,40,0x090D80,,DF CC E6 A4 ED,マニュアル,수동,8B E7 F7,,[],TRANSLATED,NO,작전 설정 패널의 별도 수동 조작 문자열.,앞의 2바이트 표시 제어값은 패치 범위에서 제외.
BATTLE_MSG_0042,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,41,0x090D89,,6F F2 67 F6 2B F3 67 F6,正々堂々,정정당당,93 93 CE F7 CE F7,,[],TRANSLATED,NO,작전 설정 패널의 AI 작전명 복제 슬롯.,고정 compact 슬롯.
BATTLE_MSG_0043,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,42,0x090D92,,DC F2 2C F3 D6 F0 B9 F2,狂喜乱舞,광란의 춤,45 F6 7B F8 75 20 C7 F2,,[],TRANSLATED,NO,작전 설정 패널의 AI 작전명 복제 슬롯.,고정 compact 슬롯.
BATTLE_MSG_0044,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,43,0x090D9B,,71 F1 6D F5 CF F2 B0 F8,頭脳明晰,명석한 두뇌,E5 E2 7A 20 8A 81 F7,,[],TRANSLATED,NO,작전 설정 패널의 AI 작전명 복제 슬롯.,고정 compact 슬롯.
BATTLE_MSG_0045,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,44,0x090DB5,,C1 F4 B2 F1,設定,설정,C4 F6 93,,[],TRANSLATED,NO,작전 설정 패널의 설정 라벨.,고정 compact 슬롯.
BATTLE_MSG_0046,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,45,0x0916B4,,7B F1 9D F1,全員,전원,BB 30 F7,,[],TRANSLATED,NO,전투 대상 선택의 전원 라벨.,고정 compact 슬롯.
BATTLE_MSG_0047,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,46,0x091718,,C1 F4 B2 F1,設定,설정,C4 F6 93,,[],TRANSLATED,NO,작전 화면의 설정 라벨 복제 슬롯.,고정 compact 슬롯.
BATTLE_MSG_0048,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,47,0x091758,,3A 42 22 F1 46 F0 A1 54 F0 E9 F0 6E 6D 7D,AI行動を使用せずに,AI 미사용,3A 42 20 9C 7E A7 F6,,[],TRANSLATED,NO,수동 작전 설명 첫째 줄.,용량에 맞춘 간결 번역.
BATTLE_MSG_0049,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,48,0x091820,,73 F0 74 F0 6A 72 30 F1 EB F0 A1 4F F2 22 F1 6A 90 6C,選択した作戦を実行します,선택한 작전 실행,AF F6 DC F8 7A 20 49 F9 BB 20 53 F8 A5,,[],TRANSLATED,NO,작전 선택 확정 설명.,고정 compact 슬롯.
BATTLE_MSG_0050,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,49,0x091B08,,A1 77 F4 64 F5 23 23,を習得！！,습득!!,29 F8 32 F8 23 23,,[],TRANSLATED,NO,전투 중 기술 습득 팝업 접미사.,고정 compact 슬롯.
BATTLE_MSG_0051,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,50,0x091B13,,80 3E F2 9B F9 A1 64 F5 72,の秘訣を得た,비결 습득,98 B7 F4 20 29 F8 32 F8,,[],TRANSLATED,NO,전투 중 비결 습득 팝업 접미사.,고정 compact 슬롯.
BATTLE_MSG_0052,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,51,0x097018,,D1 27 B7 27 B1 5F A4 F2 46 F0 23,バーサークが発動！,광폭화!,45 F6 DF F6 79 F4 23,,[],TRANSLATED,NO,전투 상태 발동 팝업.,고정 compact 슬롯.
BATTLE_MSG_0053,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,52,0x0972F0,,21 F1 A7 F1 B4 F4 EA F3,逃走成功,도주성공,4E A3 D6 D8 F5,,[],TRANSLATED,NO,퇴각 결과 성공 문자열.,고정 compact 슬롯.
BATTLE_MSG_0054,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,53,0x097300,,21 F1 A7 F1 64 F4 73 F5,逃走失敗,도주실패,4E A3 53 F8 74 F5,,[],TRANSLATED,NO,퇴각 결과 실패 문자열.,고정 compact 슬롯.
BATTLE_MSG_0055,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,54,0x097748,,AC 27 C9 AF E4 EA BD ED 23,オートキャンセル！,오토캔슬!,90 66 F1 5B F5 D8 F7 23,,[],TRANSLATED,NO,전투 자동 취소 팝업.,고정 compact 슬롯.
BATTLE_MSG_0056,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,55,0x08BC18,,3A F0 7D B1 F1 90 9E 72 23 23,敵に囲まれた！！,포위됐다!!,D3 F6 3F F7 EB F7 72 23 23,,[],TRANSLATED,NO,전투 개시 포위 알림.,연속 전투 개시 메시지 테이블.
BATTLE_MSG_0057,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,56,0x08BC23,,DC F0 26 F3 36 F0 37 F0 23 23,先制攻撃！！,선제공격!!,AF F6 AA D8 F5 B3 F4 23 23,,[],TRANSLATED,NO,전투 개시 선제공격 알림.,연속 전투 개시 메시지 테이블.
BATTLE_MSG_0058,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,57,0x08BC2E,,39 F2 7A F4 A1 59 64 72 23 23,奇襲をうけた！！,기습당했다!!,6D 29 F8 CE F7 BF 72 23 23,,[],TRANSLATED,NO,전투 개시 기습 피격 알림.,연속 전투 개시 메시지 테이블.
BATTLE_MSG_0059,BATTLE,ui_message,BATTLE.BIN,,BATTLE_TEXT_POOL,,58,0x08BC39,,80 F1 3B F1 A1 76 57 72 23 23,不意をついた！！,선수쳤다!!,AF F6 8B 7A F3 72 23 23,,[],TRANSLATED,NO,전투 개시 기습 성공 알림.,연속 전투 개시 메시지 테이블.
SKILL_0001_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,0,,0,0x017605,0x013F70,25 F2 79 F2 B5 F0,天空剣,천공검,4D F9 D8 F5 E5 F3,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0001_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,0,,0,0x016F6F,0x013688,25 F2 B6 F1 62 B9 F2 57 87 F0 5F 9C 3A F0 A1 C0 F0 9C 94 F1 62,天高く舞い上がり敵を切り裂く,하늘 높이 날아올라 적을 베어 가른다,61 C2 20 7B F7 6B 20 AF 70 4A F5 66 20 41 F0 A1 20 79 F9 69 20 4A AF F8 72,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0002_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,1,,1,0x01760C,0x0140F0,B2 F7 D4 F0 B5 F0,旋風剣,선풍검,AF F6 5F F7 E5 F3,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0002_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,1,,1,0x016FA3,0x013698,2D F0 4C F8 6A 78 B2 F7 D4 F0 A1 CF F0 60 87 F0 65 9D,一閃して旋風を吹き上げる,일격에 선풍을 일으켜 날려 버린다,92 B3 F4 7D 20 AF F6 5F F7 A1 20 92 82 3A F6 20 AF AB 20 B3 B6 F8 72,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0003_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,2,,2,0x017613,0x014270,46 F2 D4 F0 B1 F2,疾風<B1F2>,질풍권,2F F6 5F F7 73 F6,,"[""CUSTOM_CODE:B1F2""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0003_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,2,,2,0x016FCD,0x0136A8,D4 F0 80 85 F0 A1 5E 9C 78 32 C2 F1 80 26 F1 99 F1 79 46 F0 62,風の力をかりて2倍の速度で動く,바람의 힘을 빌려 두 배의 속도로 움직인다,9F BE 75 20 85 F7 A1 20 E0 F3 AB 20 8A 20 72 F9 75 20 49 F7 4E 79 20 E7 F6 9D F5 8C 72,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0004_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,3,,3,0x01761A,0x0143F0,4B F1 D4 F0 AC F2 B9 F2,烈風<ACF2>舞,열풍난무,B5 F3 5F F7 D1 97,,"[""CUSTOM_CODE:ACF2""]",REVIEW_1,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0004_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,3,,3,0x016FF8,0x0136B8,4B F2 37 F0 A1 C1 F2 60 7A F0 91 20 3A F0 A1 CF F0 60 29 F1 82 6C,連撃を叩き込み　敵を吹き飛ばす,연속 공격을 퍼부어 적을 날려 버린다,83 F3 49 F7 20 D8 F5 B3 F4 A1 20 A5 F5 A4 69 20 41 F0 A1 20 AF AB 20 B3 B6 F8 72,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,원문에 미해독 custom code 토큰이 있어 한국어 이름은 REVIEW_1 초안.
SKILL_0005_NAME,SKILL,special_name,SYS/GR3.MDZ,GR3.MDT,4,,4,0x017623,0x014570,70 F0 3A F0 80 AC 27 EB,無敵のオーラ,무적의 오라,97 41 F0 75 20 90 66,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
SKILL_0005_DESC,SKILL,special_desc,SYS/GR3.MDZ,GR3.MDT,4,,4,0x01703E,0x0136C8,C7 F1 C8 F1 80 AE F1 DD F1 A1 97 F1 64 78 BB F2 A1 DD F1 9D,精霊の加護を受けて身を護る,정령의 가호를 받아 몸을 보호한다,93 98 F8 75 20 4A 7D F3 87 20 6B F9 70 20 2C F9 A1 20 89 7D F3 7A 72,,[],TRANSLATED,NO,31개 GR3 특기 descriptor/action table population.,GR3_SPECIAL_SKILL_TABLE.csv confirmed.
