id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
STATUS_PARAM_0008,STATUS,parameter,FIELD.BIN,,field-ui-000ce8c8,,13,0x000CE8C8,,93 79 00,土,땅,95 C5,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=8; max_encoded_bytes=7; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
STATUS_PARAM_0009,STATUS,parameter,FIELD.BIN,,field-ui-000ce8d0,,14,0x000CE8D0,,90 85 00,水,물,83 93,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=8; max_encoded_bytes=7; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
STATUS_PARAM_0010,STATUS,parameter,FIELD.BIN,,field-ui-000ce8d8,,15,0x000CE8D8,,95 97 00,風,바람,82 EB 83 5B,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=8; max_encoded_bytes=7; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
STATUS_PARAM_0011,STATUS,parameter,FIELD.BIN,,field-ui-000ce8e0,,16,0x000CE8E0,,93 C5 00,毒,독,9C 6A,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=8; max_encoded_bytes=7; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
STATUS_PARAM_0012,STATUS,parameter,FIELD.BIN,,field-ui-000ce8e8,,17,0x000CE8E8,,96 B0 82 E8 00,眠り,수면,82 D7 82 CC,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=8; max_encoded_bytes=7; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
STATUS_PARAM_0013,STATUS,parameter,FIELD.BIN,,field-ui-000ce8f0,,18,0x000CE8F0,,96 83 E1 83 00,麻痺,마비,82 A7 82 E4,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=8; max_encoded_bytes=7; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
STATUS_PARAM_0014,STATUS,parameter,FIELD.BIN,,field-ui-000ce8f8,,19,0x000CE8F8,,8D AC 97 90 00,混乱,혼란,8C 57 90 82,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=8; max_encoded_bytes=7; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
STATUS_PARAM_0015,STATUS,parameter,FIELD.BIN,,field-ui-000ce900,,20,0x000CE900,,95 95 88 F3 00,封印,봉인,88 C0 82 D8,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=8; max_encoded_bytes=7; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
STATUS_PARAM_0016,STATUS,parameter,FIELD.BIN,,field-ui-000ce908,,21,0x000CE908,,95 61 8B 43 00,病気,질병,97 E1 96 9F,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=8; max_encoded_bytes=7; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
STATUS_PARAM_0017,STATUS,parameter,FIELD.BIN,,field-ui-000ce910,,22,0x000CE910,,96 82 96 40 83 75 81 5B 83 58 83 67 00,魔法ブースト,마법　강화,82 A7 93 E2 81 40 93 B7 8F 4F,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=16; max_encoded_bytes=15; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
STATUS_PARAM_0018,STATUS,parameter,FIELD.BIN,,field-ui-000ce920,,23,0x000CE920,,83 58 83 4C 83 8B 83 75 81 5B 83 58 83 67 00,スキルブースト,스킬　강화,83 59 8A 6B 81 40 93 B7 8F 4F,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=16; max_encoded_bytes=15; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
EQUIP_ACTION_0001,EQUIPMENT,action,FIELD.BIN,,field-ui-000ce930,,24,0x000CE930,,91 95 92 85 96 82 96 40 00,装着魔法,장착　마법,82 D2 8F 41 81 40 82 A7 93 E2,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=16; max_encoded_bytes=15; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
EQUIP_ACTION_0002,EQUIPMENT,action,FIELD.BIN,,field-ui-000ce940,,25,0x000CE940,,91 95 92 85 83 58 83 4C 83 8B 00,装着スキル,장착　스킬,82 D2 8F 41 81 40 83 59 8A 6B,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=16; max_encoded_bytes=15; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
EQUIP_ACTION_0003,EQUIPMENT,action,FIELD.BIN,,field-ui-000ce950,,26,0x000CE950,,8A 4F 82 B7 00,外す,해제,82 BF 83 47,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=8; max_encoded_bytes=7; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
EQUIP_ACTION_0004,EQUIPMENT,action,FIELD.BIN,,field-ui-000ce958,,27,0x000CE958,,96 B3 82 B5 00,無し,없음,82 DD 83 4E,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=8; max_encoded_bytes=7; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
STATUS_LABEL_0001,STATUS,label,FIELD.BIN,,field-ui-000ce960,,28,0x000CE960,,8F 4B 93 BE 95 4B 8E 45 8B 5A 00,習得必殺技,습득　필살기,94 9C 90 C0 81 40 95 B4 83 87 82 B8,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=16; max_encoded_bytes=15; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
STATUS_LABEL_0002,STATUS,label,FIELD.BIN,,field-ui-000ce970,,29,0x000CE970,,83 47 83 4C 83 58 83 70 81 5B 83 67 83 58 83 65 81 5B 83 5E 83 58 00,エキスパートステータス,상세 능력치,83 5A 83 64 20 94 DC 89 C0 88 CC,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=24; max_encoded_bytes=23; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.; result-screen-field-confirmed-20260827
STATUS_LABEL_0003,STATUS,label,FIELD.BIN,,field-ui-000ce988,,30,0x000CE988,,83 7D 83 57 83 62 83 4E 83 8C 83 78 83 8B 00,マジックレベル,마법 레벨,82 A7 93 E2 20 8F 73 94 4C,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=16; max_encoded_bytes=15; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.; result-screen-field-confirmed-20260827
STATUS_LABEL_0004,STATUS,label,FIELD.BIN,,field-ui-000ce998,,31,0x000CE998,,83 58 83 4C 83 8B 83 8C 83 78 83 8B 00,スキルレベル,스킬 레벨,83 59 8A 6B 20 8F 73 94 4C,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=24; max_encoded_bytes=23; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.; result-screen-field-confirmed-20260827
STATUS_LABEL_0005,STATUS,label,FIELD.BIN,,field-ui-000ce9b0,,32,0x000CE9B0,,83 58 83 79 83 56 83 83 83 8B 83 8C 83 78 83 8B 00,スペシャルレベル,필살기 레벨,95 B4 83 87 82 B8 20 8F 73 94 4C,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=24; max_encoded_bytes=23; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.; result-screen-field-confirmed-20260827
STATUS_LABEL_0006,STATUS,label,FIELD.BIN,,field-ui-000ce9c8,,33,0x000CE9C8,,92 EF 8D 52 97 CD 00,抵抗力,저항력,82 C7 8C 6A 89 C0,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=8; max_encoded_bytes=7; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
EQUIP_STATE_0001,EQUIPMENT,state,FIELD.BIN,,field-ui-000cf088,,34,0x000CF088,,91 95 94 F5 89 C2 94 5C 00,装備可能,장비　가능,82 D2 82 E4 81 40 82 70 94 DC,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=16; max_encoded_bytes=15; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
EQUIP_STATE_0002,EQUIPMENT,state,FIELD.BIN,,field-ui-000cf098,,35,0x000CF098,,91 95 94 F5 92 86 00,装備中,장비중,82 D2 82 E4 91 D3,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=8; max_encoded_bytes=7; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
EQUIP_STATE_0003,EQUIPMENT,state,FIELD.BIN,,field-ui-000cf0a0,,36,0x000CF0A0,,91 95 94 F5 95 73 89 C2 00,装備不可,장비　불가,82 D2 82 E4 81 40 90 6B 82 70,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=16; max_encoded_bytes=15; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
EQUIP_STATE_0004,EQUIPMENT,state,FIELD.BIN,,field-ui-000cf0b0,,37,0x000CF0B0,,91 95 92 85 92 86 00,装着中,장착중,82 D2 8F 41 91 D3,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=8; max_encoded_bytes=7; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
EQUIP_STATE_0005,EQUIPMENT,state,FIELD.BIN,,field-ui-000cf0d8,,38,0x000CF0D8,,91 95 94 F5 92 86 81 7E 00,装備中×,장비　중　×,82 D2 82 E4 81 40 91 D3 81 40 81 7E,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=16; max_encoded_bytes=15; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
EQUIP_STATE_0006,EQUIPMENT,state,FIELD.BIN,,field-ui-000cf0e8,,39,0x000CF0E8,,81 40 91 95 94 F5 92 86 00,　装備中,　장비　중,81 40 82 D2 82 E4 81 40 91 D3,,[],TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=16; max_encoded_bytes=15; line_breaks=0,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
STATUS_HELP_0001,STATUS,help,FIELD.BIN,,field-ui-000cffe0,,40,0x000CFFE0,,83 58 83 65 81 5B 83 5E 83 58 89 E6 96 CA 82 C5 82 CD 81 40 96 82 96 40 81 45 93 B9 8B EF 82 CC 8E 67 97 70 82 E2 0A 91 95 94 F5 82 CC 95 CF 8D 58 81 40 8E 9D 82 BF 95 A8 82 CC 8A 6D 94 46 82 AA 82 C5 82 AB 82 DC 82 B7 00,"ステータス画面では　魔法・道具の使用や
装備の変更　持ち物の確認ができます","상태　화면에서　마법과　아이템　사용、
장비　변경과　소지품　확인이　가능합니다",83 5A 89 B3 81 40 8F 4F 82 CC 82 C9 82 B7 81 40 82 A7 93 E2 97 74 81 40 82 BB 82 B6 8F 82 81 40 82 CA 94 5A 81 41 0A 82 D2 82 E4 81 40 94 E1 91 71 97 74 81 40 83 51 82 BA 91 9E 81 40 8F C6 82 D8 82 B6 81 40 82 70 94 DC 89 46 82 A6 82 BD,,"[""LF""]",TRANSLATED,NO,population=field-ui-v1; draft=field-ui-ko-v1; status-session fixed UI subset; dynamic item names/descriptions excluded; slot_size=80; max_encoded_bytes=79; line_breaks=1,Source and Korean text are adopted from the approved field-ui-v1 draft. This is a session handoff only: Korean encoding remains UNASSIGNED until the CENTRAL session assigns code/glyph mappings. The broad SYSTEM export contains the same FIELD.BIN population as a baseline; central merge must assign ownership to this STATUS/EQUIPMENT subset.
