id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,canonical_jp_text,reference_glyph_status,reference_glyphs_used,image_glyph_status,image_glyphs_used
SCN_00061100_00740000_0007,SCENARIO,scenario_message,DATA/00061100.MDZ,DATA/00061100.MDT,0x00740000,00061100,6,0x0025641e,0x00256419,cc e4 d3 47 43 21 07 0e 00 20 00 13 ff 0f 9a 9c bd 9a 21 8c 83 88 f0 c4 f2 9f 13 ff 19 08 ad bb 95 21 37 f0 c8 cf 13 ff 0f 08 75 f2 9d dd f2 7e 95 98 cf 3c f0 cf 3c f0 a7 f1 82 43 0d ff 00,"オッケー！、<CTRL:07 0E 00 20 00><CTRL:13 FF 0F>となると、すぐ出発ね<CTRL:13 FF 19>
ほらっ、ユウキ<CTRL:13 FF 0F>
南に向かってキリキリ歩く！","오케이!<CTRL:07 0E 00 20 00><CTRL:13 FF 0F>그럼 곧 출발이네<CTRL:13 FF 19>
자, 유키<CTRL:13 FF 0F>
남쪽을 향해 부지런히 걸어!",B0 57 F6 8B 43 07 0E 00 20 00 13 FF 0F 83 3E F0 20 9C F3 20 AA F2 8C F9 8B A4 13 FF 19 08 A1 5D F6 20 C8 E1 13 FF 0F 08 55 F7 3F F7 73 20 C4 F9 94 20 C4 8F C7 25 F0 20 E0 89 43 0D FF 00,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 1f 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":31},{""offset"":6,""raw_hex"":""07 0e 00 20 00"",""kind"":""INLINE_07"",""argument"":32},{""offset"":11,""raw_hex"":""13 ff 0f"",""kind"":""OPAQUE_13_FF"",""argument"":15},{""offset"":26,""raw_hex"":""13 ff 19"",""kind"":""OPAQUE_13_FF"",""argument"":25},{""offset"":29,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":38,""raw_hex"":""13 ff 0f"",""kind"":""OPAQUE_13_FF"",""argument"":15},{""offset"":41,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":60,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_06; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"オッケー！<G0001><CTRL:07 0E 00 20 00><CTRL:13>マ<CTRL:0F>となると<G0001>すぐ出発ね<CTRL:13>マ<CTRL:19>
ほらっ<G0001>ユウキ<CTRL:13>マ<CTRL:0F>
<G02C5>に向かってキリキリ歩く！",SUPPORTED,0001,SUPPORTED,02C5
SCN_00090000_00740000_0006,SCENARIO,scenario_message,DATA/00090000.MDZ,DATA/00090000.MDT,0x00740000,00090000,5,0x0027590e,0x00275909,c4 3f f0 3a f0 df 7f 80 f0 95 98 92 e1 3d f0 93 46 08 90 79 21 86 86 99 c4 3f f0 3a f0 df 9a 08 88 f0 63 f0 95 98 46 09 08 c2 44 21 62 f5 9d 80 f3 7e 46 75 bd 91 43 0d ff 00,"アロンソが入ってたタルだ…
そう、ここでアロンソと
出会って…<CTRL:09>
ん？、底に何か…あるぞ！","알론소가 들어가 있던 통이야…
그래, 여기서 알론소와
만났고…<CTRL:09>
응? 밑에 뭔가… 있어!",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":17,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":39,""raw_hex"":""09"",""kind"":""UNKNOWN_CONTROL""},{""offset"":40,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":55,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"アロンソが入ってたタルだ<G0026>
そう<G0001>ここでアロンソと
出<G0113>って<G0026><CTRL:09>
ん？<G0001><G0522>に何か<G0026>ある<G0071>！",SUPPORTED,"0001,0026,0113",SUPPORTED,"0071,0522"
SCN_00120000_00740000_0034,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,33,0x00533540,0x0053353b,75 75 21 75 bc 7f 9a 46 09 08 9c 74 c8 3d f0 21 90 be 95 98 88 46 0d ff 00,"ああ、ありがと…<CTRL:09>
なぁウル、それってさ…","그래, 고마워…<CTRL:09>
저기 울, 그거 말이야…",UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0c 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":12},{""offset"":8,""raw_hex"":""09"",""kind"":""UNKNOWN_CONTROL""},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_alfina_01; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"ああ<G0001>ありがと<G0026><CTRL:09>
な<G0054>ウル<G0001>それってさ<G0026>",SUPPORTED,"0001,0026,0054",NONE,
SCN_00120000_00740000_0037,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,36,0x00533770,0x0053376b,75 75 21 75 bc 7f 9a 46 09 08 9c 74 c8 3d f0 21 90 be 95 98 88 46 0d ff 00,"ああ、ありがと…<CTRL:09>
なぁウル、それってさ…","그래, 고마워…<CTRL:09>
저기 울, 그거 말이야…",UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0c 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":12},{""offset"":8,""raw_hex"":""09"",""kind"":""UNKNOWN_CONTROL""},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_alfina_01; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"ああ<G0001>ありがと<G0026><CTRL:09>
な<G0054>ウル<G0001>それってさ<G0026>",SUPPORTED,"0001,0026,0054",NONE,
SCN_00120000_00740000_0043,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,42,0x00533ca8,0x00533ca3,46 46 46 09 08 37 f0 c8 cf 21 df f0 82 08 75 77 96 7f 80 f0 95 98 77 95 92 e7 3a f0 e9 9d 08 42 f1 80 b0 8a b9 46 0d ff 00,"………<CTRL:09>
ユウキ、早く
あいつが入っていったテントに
行きましょ…","………<CTRL:09>
유키, 어서
그 녀석이 들어간 텐트로
가자…",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":3,""raw_hex"":""09"",""kind"":""UNKNOWN_CONTROL""},{""offset"":4,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":30,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":38,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"<G0026><G0026><G0026><CTRL:09>
ユウキ<G0001>早く
あいつが入っていったテントに
行きましょ<G0026>",SUPPORTED,"0001,0026",NONE,
SCN_00120000_00740000_0048,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,47,0x005341b9,0x005341b4,75 75 43 09 0e 00 01 00 08 95 98 21 7d e6 f3 88 c2 a1 42 f1 7e 9c 77 a0 44 0d ff 00,"ああ！<CTRL:09 0E 00 01 00>
って、お父さんは行かないの？","그래!<CTRL:09 0E 00 01 00>
어, 아버지는 안 가?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":3,""raw_hex"":""09 0e 00 01 00"",""kind"":""INLINE_09"",""argument"":1},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"ああ！<CTRL:09 0E 00 01 00>
って<G0001>お<G0406>さんは行かないの？",SUPPORTED,"0001,0406",NONE,
SCN_00120000_00740000_0051,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,50,0x0053483d,0x00534838,87 b3 c2 87 b3 c2 46 09 08 a1 a1 46 21 c4 3f f0 3a f0 df b4 46 08 aa c2 9c a0 9d 3d f4 7e be bd ba 9c 0d ff 00,"ごめんごめん…<CTRL:09>
はは…、アロンソも…
へんなのに好かれるよな","미안 미안…<CTRL:09>
하하… 알론소도…
이상한 것들에게 사랑받네.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":7,""raw_hex"":""09"",""kind"":""UNKNOWN_CONTROL""},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":34,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"ごめんごめん<G0026><CTRL:09>
はは<G0026><G0001>アロンソも<G0026>
へんなのに好かれるよな",SUPPORTED,"0001,0026",NONE,
SCN_00120000_00740000_0055,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,54,0x00534bc4,0x00534bbf,90 bc b5 58 f4 56 f3 93 95 92 9f 43 09 0e 00 20 00 08 46 95 98 21 2c f0 3a f0 e9 a1 21 cf f4 95 c5 f5 95 98 08 ee f5 99 b4 a1 f0 98 92 c2 8b b5 9c 77 a0 44 0d ff 00,"そりゃ災難だったね！<CTRL:09 0E 00 20 00>
…って、ホントは、酔っ払って
夢でも見てたんじゃないの？","그거 참 고생했겠네!<CTRL:09 0E 00 20 00>
…라지만 사실은 취해서
꿈이라도 꾼 것 아니야?",UNASSIGNED,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 1f 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":31},{""offset"":12,""raw_hex"":""09 0e 00 20 00"",""kind"":""INLINE_09"",""argument"":32},{""offset"":17,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":52,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_06; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"そりゃ災<G0376>だったね！<CTRL:09 0E 00 20 00>
<G0026>って<G0001>ホントは<G0001><G04BF>っ払って
夢でも見てたんじゃないの？",SUPPORTED,"0001,0026,0376,04BF",NONE,
SCN_00120000_00740000_0058,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,57,0x00534f47,0x00534f42,90 95 7e 46 09 0e 00 02 00 08 46 9c bb 21 24 f1 8d f4 a4 7e 9c 77 ba 79 9d 9f 0d ff 00,"そっか…<CTRL:09 0E 00 02 00>
…なら、風邪ひかないようにね","그렇구나…<CTRL:09 0E 00 02 00>
…그럼 감기 걸리지 않게 조심해.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":4,""raw_hex"":""09 0e 00 02 00"",""kind"":""INLINE_09"",""argument"":2},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"そっか<G0026><CTRL:09 0E 00 02 00>
<G0026>なら<G0001>風邪ひかないようにね",SUPPORTED,"0001,0026",NONE,
SCN_00120000_00740000_0069,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,68,0x005362cc,0x005362c7,21 f0 ec 47 ce 47 3d f0 a0 86 9a 7e 43 09 0e 00 03 00 08 75 be 83 bb 77 08 c3 f0 5b f0 b4 77 77 9a 86 93 8f 43 08 24 f0 c4 3a f0 cd a0 55 f1 6b f1 88 9d ae f5 ab 92 bb 88 0d ff 00,"バニーガールのことか！<CTRL:09 0E 00 03 00>
あれぐらい
地味もいいとこだよ！
ビアンカの強烈さに比べたらさ","바니걸 말이야!<CTRL:09 0E 00 03 00>
그 정도는
수수하기 짝이 없지!
비앙카의 강렬함에 비하면 말이야.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":13,""raw_hex"":""09 0e 00 03 00"",""kind"":""INLINE_09"",""argument"":3},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":37,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":57,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"バニーガールのことか！<CTRL:09 0E 00 03 00>
あれぐらい
地味もいいとこだ<G006F>！
ビアンカの強烈さに<G056E>べたらさ",SUPPORTED,"006F,056E",NONE,
SCN_00120000_00740000_0088,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,87,0x00537193,0x0053718e,86 be 13 ff 0f 21 c4 3f f0 3a f0 df a0 b4 f0 44 0d ff 00,これ<CTRL:13 FF 0F>、アロンソの船？,"이거<CTRL:13 FF 0F>, 알론소의 배야?",8B 8E 13 FF 0F 5D F6 20 BA BE F8 D4 95 20 92 F9 6F 44 0D FF 00,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":2,""raw_hex"":""13 ff 0f"",""kind"":""OPAQUE_13_FF"",""argument"":15},{""offset"":16,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,これ<CTRL:13>マ<CTRL:0F><G0001>アロンソの船？,SUPPORTED,0001,NONE,
SCN_00120000_00740000_0089,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,88,0x005371d3,0x005371ce,13 ff 0f 62 f0 5c f0 21 21 f0 d1 e3 a0 cd e1 9d 99 b4 08 8a f0 bb be 92 c2 99 8a b9 44 0d ff 00,"<CTRL:13 FF 0F>大方、バクチのカタにでも
取られたんでしょ？","<CTRL:13 FF 0F>십중팔구 도박 빚 대신
빼앗긴 거겠지?",13 FF 0F 7E F8 35 F5 D0 F4 BD 20 6E 88 F9 20 62 F2 20 AD D0 08 DF F4 62 F9 B3 F6 20 8E B4 8F 44 0D FF 00,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 21 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":33},{""offset"":0,""raw_hex"":""13 ff 0f"",""kind"":""OPAQUE_13_FF"",""argument"":15},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":29,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"<CTRL:13>マ<CTRL:0F>大方<G0001>バクチのカタにでも
取られたんでしょ？",SUPPORTED,0001,NONE,
SCN_00120000_00740000_0090,SCENARIO,scenario_message,DATA/00120000.MDZ,DATA/00120000.MDT,0x00740000,00120000,89,0x005372d8,0x005372d3,12 00 13 ff 14 75 c2 92 7f 81 f2 39 f1 9c 77 7e bb 95 8a b9 0d ff 00,<CTRL:12><CTRL:00><CTRL:13 FF 14>あんたが信用ないからっしょ,<CTRL:12><CTRL:00><CTRL:13 FF 14>네가 신용이 없으니까 그렇지.,12 00 13 FF 14 A4 6A 20 D0 C7 F6 8B 20 B1 A2 7B 9F 20 83 C0 8F 5E F6 0D FF 00,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":0,""raw_hex"":""12"",""kind"":""UNKNOWN_CONTROL""},{""offset"":1,""raw_hex"":""00"",""kind"":""UNKNOWN_CONTROL""},{""offset"":2,""raw_hex"":""13 ff 14"",""kind"":""OPAQUE_13_FF"",""argument"":20},{""offset"":20,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,<CTRL:12><CTRL:00><CTRL:13>マ<CTRL:14>あんたが信用ないからっしょ,NONE,,NONE,
SCN_00120100_00740000_0005,SCENARIO,scenario_message,DATA/00120100.MDZ,DATA/00120100.MDT,0x00740000,00120100,4,0x002e4de8,0x002e4de3,90 a0 23 f9 aa f4 e3 e4 d1 9c 7f f1 08 b6 b3 9c 88 77 95 98 a0 08 bb f0 80 f1 e1 f0 77 7e bb 43 07 95 92 82 21 9b 86 7f 77 77 a0 d7 08 86 c2 9c 61 f2 46 0d ff 00,"その乙女チックな目
やめなさいっての
気色悪いから！<CTRL:07>ったく、どこがいいのサ
こんな男…","그 소녀 같은 눈빛
그만하라니까
징그러우니까!<CTRL:07>정말이지, 어디가 좋다는 거야
이런 남자가…",UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":32,""raw_hex"":""07"",""kind"":""UNKNOWN_CONTROL""},{""offset"":44,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":51,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"その<G0823>女チックな<G01FF>
やめなさいっての
気色悪いから！<CTRL:07>ったく<G0001>どこがいいのサ
こんな男<G0026>",SUPPORTED,"0001,0026,01FF",SUPPORTED,0823
SCN_00120100_00740000_0018,SCENARIO,scenario_message,DATA/00120100.MDZ,DATA/00120100.MDT,0x00740000,00120100,17,0x002e5ef1,0x002e5eec,b4 f0 a0 dc f2 9d 77 bd ba 08 ef f2 84 f2 a0 50 f1 3b f1 99 b4 08 55 f6 95 98 bd c2 8b b5 9c 77 7e 9c 09 08 7b 95 9a 46 21 39 f1 7f 75 bd a0 44 0d ff 00,"船の中にいるよ
明日の作戦でも
練ってるんじゃないかな<CTRL:09>
えっと…、用があるの？","배 안에 있어
내일 작전이라도
짜고 있지 않을까<CTRL:09>
저기… 무슨 일이야?",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":9,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":21,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":34,""raw_hex"":""09"",""kind"":""UNKNOWN_CONTROL""},{""offset"":35,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":48,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"船の中にいるよ
<G033F><G02D4>の作戦でも
<G05E5>ってるんじゃないかな<CTRL:09>
えっと<G0026><G0001>用があるの？",SUPPORTED,"0001,0026,02D4,033F",SUPPORTED,05E5
SCN_00120100_00740000_0020,SCENARIO,scenario_message,DATA/00120100.MDZ,DATA/00120100.MDT,0x00740000,00120100,19,0x002e600b,0x002e6006,5e f2 77 f6 7f 75 bd bb 8a 77 ba 09 0e 00 08 00 08 90 be ba bc 21 86 86 99 08 90 c2 9c 86 9a 21 f0 3b f0 8a 98 88 08 24 f0 c4 3a f0 cd 9d c8 f5 7e be 92 bb 62 f0 70 f0 93 bf 0d ff 00,"秘策があるらしいよ<CTRL:09 0E 00 08 00>
それより、ここで
そんなことバラしてさ
ビアンカに聞かれたら大変だろ","비책이 있대<CTRL:09 0E 00 08 00>
그보다 여기서
그런 걸 떠벌리다가
비앙카에게 들키면 큰일이잖아.",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 02 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":2},{""offset"":11,""raw_hex"":""09 0e 00 08 00"",""kind"":""INLINE_09"",""argument"":8},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":25,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":38,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":58,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_03; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"秘<G0607>があるらしいよ<CTRL:09 0E 00 08 00>
それより<G0001>ここで
そんなことバラしてさ
ビアンカに聞かれたら大変だろ",SUPPORTED,0001,SUPPORTED,0607
