id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note
SCN_D1_00008000_00740000_0003,SCENARIO,scenario_message,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,2,0x0004953c,0x00049537,dd 47 27 f0 c1 8c bd 08 b6 b3 bd 0d ff 00,"セーブをする
やめる",,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":11,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked.
SCN_D1_00008000_00740000_0004,SCENARIO,scenario_message,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,3,0x000495bc,0x000495b7,dd 47 27 f0 c1 8c bd 08 dd e4 e9 c4 e4 28 f0 c1 8c bd 08 b6 b3 bd 0d ff 00,"セーブをする
セットアップをする
やめる",,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked.
SCN_D1_00008000_00740000_0005,SCENARIO,scenario_message,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,4,0x00049737,0x00049732,ba 82 c0 7e c2 9c 77 9c 46 46 08 88 f0 7f f1 9a cd 47 ea 7f a3 f1 79 9a 08 57 f1 7f 99 80 98 46 46 44 0d ff 00,"よくわかんないな<G0026><G0026>
出<G01FF>とカードが合うと
<G01D7>ができて<G0026><G0026>？",,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0b 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":11},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":34,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_12; runtime display not yet checked.
SCN_D1_00008000_00740000_0006,SCENARIO,scenario_message,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,5,0x00049816,0x00049811,9c 21 9c 74 21 c4 3f f0 3a f0 df 08 2c f0 3a f0 e9 9d ac f4 98 90 79 9c a0 7e 44 0d ff 00,"な<G0001>な<G0054><G0001>アロンソ
ホントに勝てそうなのか？",,UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0c 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":12},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_alfina_01; runtime display not yet checked.
SCN_D1_00008000_00740000_0007,SCENARIO,scenario_message,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,6,0x00049bfb,0x00049bf6,2c f0 3a f0 e9 21 b1 95 9a b4 9c 77 ab f3 08 90 be 8b b5 61 f2 a1 b4 f2 bb 9c 77 a1 8d 93 c0 0d ff 00,"ホント<G0001>みっともない<G03CB>
それじゃ男は寄らないはずだわ",,UNASSIGNED,アロンソ,"[{""offset"":-5,""raw_hex"":""22 0e 00 24 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":36},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_alonso_03; runtime display not yet checked.
SCN_D1_00008000_00740000_0008,SCENARIO,scenario_message,DATA/00008000.MDZ,DATA/00008000.MDT,0x00740000,00008000,7,0x00049d8f,0x00049d8a,9d f0 bb f0 99 9d f1 8a 98 c2 9c bb 08 48 f3 a0 5c f0 6b f0 93 95 98 75 bd 93 bf 79 9d 43 08 ba bc 9d ba 95 98 08 d0 34 f0 3a f0 27 f0 3d f0 9c c2 98 46 46 43 0d ff 00,"本気で愛してんなら
<G0368>の方法だってあるだろうに！
よりによって
ギャンブルなんて<G0026><G0026>！",,UNASSIGNED,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 21 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":33},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":30,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":37,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":53,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_08; runtime display not yet checked.
SCN_D1_00030000_00740000_0001,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,0,0x008d0d04,0x008d0cff,5f f0 d6 f0 c1 8c bd 08 dd 47 27 f0 c1 8c bd 08 b6 b3 bd 0d ff 00,"回復をする
セーブをする
やめる",,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":15,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":19,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked.
SCN_D1_00030000_00740000_0002,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,1,0x008d0dcb,0x008d0dc6,5f f0 d6 f0 c1 8c bd 08 dd 47 27 f0 c1 8c bd 08 dd e4 e9 c4 e4 28 f0 c1 8c bd 08 b6 b3 bd 0d ff 00,"回復をする
セーブをする
セットアップをする
やめる",,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":15,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":30,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked.
SCN_D1_00030000_00740000_0003,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,2,0x008d0ecc,0x008d0ec7,dd 47 27 f0 c1 8c bd 08 b6 b3 bd 0d ff 00,"セーブをする
やめる",,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":11,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked.
SCN_D1_00030000_00740000_0004,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,3,0x008d0f4c,0x008d0f47,dd 47 27 f0 c1 8c bd 08 dd e4 e9 c4 e4 28 f0 c1 8c bd 08 b6 b3 bd 0d ff 00,"セーブをする
セットアップをする
やめる",,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":18,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":22,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked.
SCN_D1_00030000_00740000_0005,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,4,0x008d1049,0x008d1044,77 f0 78 f0 c5 f0 a0 7d 70 f4 88 c2 46 08 77 96 21 b2 f1 7e bb b0 f3 95 98 80 92 a0 44 0d ff 00,"道具<G0175>のお<G0460>さん<G0026>
いつ<G0001>森から<G03D0>ってきたの？",,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":29,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked.
SCN_D1_00030000_00740000_0006,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,5,0x008d10c6,0x008d10c1,b0 21 b0 74 9f 46 0d ff 00,ま<G0001>ま<G0054>ね<G0026>,,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":6,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked.
SCN_D1_00030000_00740000_0007,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,6,0x008d1132,0x008d112d,99 b4 88 08 4d f4 21 7d 69 f5 a1 08 63 f5 88 c2 7f 21 b6 95 98 bd c2 8b b5 46 0d ff 00,"でもさ
<G043D><G0001>お<G0529>は
<G0523>さんが<G0001>やってるんじゃ<G0026>",,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":3,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked.
SCN_D1_00030000_00740000_0008,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,7,0x008d11a4,0x008d119f,95 98 7e 21 23 f0 e8 c9 ba 21 90 be 46 0d ff 00,ってか<G0001>ヒデェよ<G0001>それ<G0026>,,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 06 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":6},{""offset"":13,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_07; runtime display not yet checked.
SCN_D1_00030000_00740000_0009,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,8,0x008d1215,0x008d1210,2e f4 95 98 bd 86 9a 08 32 f0 e3 34 f0 d1 e3 34 f0 93 ba 46 08 77 96 b4 a0 da f0 93 84 9b 88 0d ff 00,"<G041E>ってること
メチャクチャだよ<G0026>
いつもの事だけどさ",,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":20,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":31,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked.
SCN_D1_00030000_00740000_0010,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,9,0x008d133d,0x008d1338,99 f2 dc f2 d5 3a f0 2d f0 46 42 09 0e 00 08 00 08 46 95 98 7e 21 77 f0 78 f0 c5 f0 a0 70 f4 88 c2 08 9c c2 99 21 90 c2 9c b4 a0 08 ec f1 95 98 c2 93 46 0d ff 00,"空中コンボ<G0026><G0022><CTRL:09 0E 00 08 00>
<G0026>ってか<G0001>道具<G0175>の<G0460>さん
なんで<G0001>そんなもの
知ってんだ<G0026>",,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 06 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":6},{""offset"":11,""raw_hex"":""09 0e 00 08 00"",""kind"":""INLINE_09"",""argument"":8},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":33,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":43,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":51,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_07; runtime display not yet checked.
SCN_D1_00030000_00740000_0011,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,10,0x008d13cb,0x008d13c6,b6 95 a3 bc 21 77 77 b6 08 99 f2 dc f2 d5 3a f0 2d f0 95 98 9c 9d 44 08 b2 f1 99 9b 79 b6 95 98 c1 f1 bb f1 8a 98 92 a0 44 08 90 c2 9c ec f1 ed f1 21 9b 86 99 ec f1 95 92 a0 44 0d ff 00,"やっ<G0083>り<G0001>いいや
空中コンボってなに？
森でどうやって生活してたの？
そんな知識<G0001>どこで知ったの？",,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":23,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":41,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":59,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked.
SCN_D1_00030000_00740000_0012,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,11,0x008d14cd,0x008d14c8,26 f0 e5 47 9d 56 f0 57 f0 8c bd ba bc b4 08 dc f0 e2 f0 e5 f0 95 98 86 9a 44 0d ff 00,"フツーに攻撃するよりも
効果的ってこと？",,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0b 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":11},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_12; runtime display not yet checked.
SCN_D1_00030000_00740000_0013,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,12,0x008d1524,0x008d151f,90 79 7e 46 08 90 be 95 98 88 08 9f bb 95 98 88 f0 8e bd b4 c2 9c a0 44 0d ff 00,"そうか<G0026>
それってさ
ねらって出せるもんなの？",,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 08 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":8},{""offset"":4,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":10,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_09; runtime display not yet checked.
SCN_D1_00030000_00740000_0014,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,13,0x008d15fd,0x008d15f8,22 f2 bd e1 2f f0 46 08 b4 8a 7e 8a 98 08 79 94 a0 d3 f8 a8 f3 99 22 f2 95 98 bd 08 c4 3e f0 a0 86 9a 7e 44 0d ff 00,"光るタマ<G0026>
もしかして
うちの<G0803><G03C8>で光ってる
アレのことか？",,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0b 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":11},{""offset"":7,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_12; runtime display not yet checked.
SCN_D1_00030000_00740000_0015,SCENARIO,scenario_message,DATA/00030000.MDZ,DATA/00030000.MDT,0x00740000,00030000,14,0x008d16fd,0x008d16f8,75 a0 69 f5 21 77 f0 78 f0 c5 f0 95 98 77 79 7e 08 70 f2 48 f5 8a 9d 42 f1 82 b1 f0 28 f3 93 95 92 b4 c2 9c 0d ff 00,"あの<G0529><G0001>道具<G0175>っていうか
<G02C0><G0508>しに行く場<G0348>だったもんな",,UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 03 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":3},{""offset"":16,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":36,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",UNTRANSLATED,NO,,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_04; runtime display not yet checked.
