id,category,sub_category,source_file,inner_file,record_id,scene_id,string_index,original_offset,pointer_offset,jp_raw_hex,jp_text,kr_text,kr_encoded_hex,speaker,control_codes,status,game_verified,translator_note,review_note,canonical_jp_text,reference_glyph_status,reference_glyphs_used,image_glyph_status,image_glyphs_used
SCN_00060000_00740000_0008,SCENARIO,scenario_message,DATA/00060000.MDZ,DATA/00060000.MDT,0x00740000,00060000,7,0x002e1ecc,0x002e1ec7,13 ff 0f 79 45 c2 46 46 13 ff 32 08 a2 f0 9d 87 f0 80 89 f1 90 79 7e 13 ff 1e 08 9c c2 7e 75 a8 9c 77 9c f3 8b 93 8a 0d ff 00,"<CTRL:13 FF 0F>う〜ん……<CTRL:13 FF 32>
村に引き返そうか<CTRL:13 FF 1E>
なんかあぶない感じだし","<CTRL:13 FF 0F>으음……<CTRL:13 FF 32>
마을로 돌아갈까<CTRL:13 FF 1E>
왠지 위험한 느낌도 들고",13 FF 0F A2 D1 46 46 13 FF 32 08 92 73 99 20 37 F0 90 D5 F1 9F 13 FF 1E 08 85 F6 8F 20 5F F7 45 F1 9A 20 B3 F7 E5 F7 6E 20 A5 63 0D FF 00,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 05 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":5},{""offset"":0,""raw_hex"":""13 ff 0f"",""kind"":""OPAQUE_13_FF"",""argument"":15},{""offset"":8,""raw_hex"":""13 ff 32"",""kind"":""OPAQUE_13_FF"",""argument"":50},{""offset"":11,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":23,""raw_hex"":""13 ff 1e"",""kind"":""OPAQUE_13_FF"",""argument"":30},{""offset"":26,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":39,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_06; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"<CTRL:13>マ<CTRL:0F>う〜ん<G0026><G0026><CTRL:13>マ<G0012>
<G0152>に引き<G0209>そうか<CTRL:13>マ<CTRL:1E>
なんかあぶない感じだし",SUPPORTED,"0026,0152,0209",NONE,
SCN_00060000_00740000_0012,SCENARIO,scenario_message,DATA/00060000.MDZ,DATA/00060000.MDT,0x00740000,00060000,11,0x002e1fcf,0x002e1fca,43 21 13 ff 1e 12 00 75 be a1 42 13 ff 2d 0d ff 00,！、<CTRL:13 FF 1E><CTRL:12><CTRL:00>あれは？<CTRL:13 FF 2D>,"!,<CTRL:13 FF 1E><CTRL:12><CTRL:00>저건 뭐야?<CTRL:13 FF 2D>",43 5D F6 13 FF 1E 12 00 9B AF 20 C2 6F 44 13 FF 2D 0D FF 00,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 07 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":7},{""offset"":2,""raw_hex"":""13 ff 1e"",""kind"":""OPAQUE_13_FF"",""argument"":30},{""offset"":5,""raw_hex"":""12"",""kind"":""UNKNOWN_CONTROL""},{""offset"":6,""raw_hex"":""00"",""kind"":""UNKNOWN_CONTROL""},{""offset"":11,""raw_hex"":""13 ff 2d"",""kind"":""OPAQUE_13_FF"",""argument"":45},{""offset"":14,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,！<G0001><CTRL:13>マ<CTRL:1E><CTRL:12><CTRL:00>あれは<G0022><CTRL:13>マ<G000D>,SUPPORTED,"0001,0022",NONE,
SCN_00060000_00740000_0013,SCENARIO,scenario_message,DATA/00060000.MDZ,DATA/00060000.MDT,0x00740000,00060000,12,0x002e1ff5,0x002e1ff0,12 01 b4 79 41 f1 85 92 a0 9f 21 13 ff 19 80 95 9a 13 ff 28 0d ff 00,<CTRL:12><CTRL:01>もう逃げたのね、<CTRL:13 FF 19>きっと<CTRL:13 FF 28>,"<CTRL:12><CTRL:01>벌써 도망쳤구나,<CTRL:13 FF 19> 분명히<CTRL:13 FF 28>",12 01 96 F9 A9 F2 20 6E EA F8 9A F3 BD 70 5D F6 13 FF 19 20 EF 35 F0 25 F0 13 FF 28 0D FF 00,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 1d 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":29},{""offset"":0,""raw_hex"":""12"",""kind"":""UNKNOWN_CONTROL""},{""offset"":1,""raw_hex"":""01"",""kind"":""UNKNOWN_CONTROL""},{""offset"":11,""raw_hex"":""13 ff 19"",""kind"":""OPAQUE_13_FF"",""argument"":25},{""offset"":17,""raw_hex"":""13 ff 28"",""kind"":""OPAQUE_13_FF"",""argument"":40},{""offset"":20,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_04; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,<CTRL:12><CTRL:01>もう逃げたのね<G0001><CTRL:13>マ<CTRL:19>きっと<CTRL:13>マ<G0008>,SUPPORTED,0001,NONE,
SCN_00060000_00740000_0015,SCENARIO,scenario_message,DATA/00060000.MDZ,DATA/00060000.MDT,0x00740000,00060000,14,0x002e203a,0x002e2035,37 f0 c8 cf 21 13 ff 1e 75 c2 92 7f 08 75 a0 59 f1 93 95 92 bb 9b 79 8c bd 44 13 ff 2d 0d ff 00,"ユウキ、<CTRL:13 FF 1E>あんたが
あの子だったらどうする？<CTRL:13 FF 2D>","유키,<CTRL:13 FF 1E> 네가
그 애였다면 어떻게 할래?<CTRL:13 FF 2D>",C8 E1 5D F6 13 FF 1E 20 A4 6A 08 83 20 6F F9 66 F4 7C A0 20 89 7F F8 88 20 CD AE 44 13 FF 2D 0D FF 00,ミランダ,"[{""offset"":-5,""raw_hex"":""22 0e 00 1e 00"",""kind"":""MESSAGE_HEADER"",""opcode"":34,""argument"":30},{""offset"":5,""raw_hex"":""13 ff 1e"",""kind"":""OPAQUE_13_FF"",""argument"":30},{""offset"":12,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":26,""raw_hex"":""13 ff 2d"",""kind"":""OPAQUE_13_FF"",""argument"":45},{""offset"":29,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_miranda_05; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"ユウキ<G0001><CTRL:13>マ<CTRL:1E>あんたが
あの子だったらどうする？<CTRL:13>マ<G000D>",SUPPORTED,0001,NONE,
SCN_00060000_00740000_0016,SCENARIO,scenario_message,DATA/00060000.MDZ,DATA/00060000.MDT,0x00740000,00060000,15,0x002e206c,0x002e2067,cc 3e f0 93 95 92 bb 46 46 13 ff 3c 0d ff 00,オレだったら……<CTRL:13 FF 3C>,나라면……<CTRL:13 FF 3C>,70 86 A0 46 46 13 FF 3C 0D FF 00,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0b 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":11},{""offset"":9,""raw_hex"":""13 ff 3c"",""kind"":""OPAQUE_13_FF"",""argument"":60},{""offset"":12,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_12; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,オレだったら<G0026><G0026><CTRL:13>マ<G001C>,SUPPORTED,0026,NONE,
SCN_00060000_00740000_0017,SCENARIO,scenario_message,DATA/00060000.MDZ,DATA/00060000.MDT,0x00740000,00060000,16,0x002e208d,0x002e2088,bb f2 95 7d f0 a1 90 f5 9d bc f2 95 98 92 13 ff 23 08 41 f1 85 bd c2 9c bb 21 b2 f1 a0 dc f2 93 13 ff 2d 0d ff 00,"追っ手は馬に乗ってた<CTRL:13 FF 23>
逃げるんなら、森の中だ<CTRL:13 FF 2D>","추격자는 말을 타고 있었어<CTRL:13 FF 23>
도망친다면 숲속일 거야<CTRL:13 FF 2D>",83 F2 D3 F4 A1 93 20 97 73 20 38 F8 63 20 7E BC 89 13 FF 23 08 6E EA F8 6D F3 7C A0 20 C6 F7 69 F7 B2 20 8E 6F 13 FF 2D 0D FF 00,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0a 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":10},{""offset"":14,""raw_hex"":""13 ff 23"",""kind"":""OPAQUE_13_FF"",""argument"":35},{""offset"":17,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":32,""raw_hex"":""13 ff 2d"",""kind"":""OPAQUE_13_FF"",""argument"":45},{""offset"":35,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_11; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"<G030B>っ手は<G0550>に乗ってた<CTRL:13>マ<G0003>
逃げるんなら<G0001>森の中だ<CTRL:13>マ<G000D>",SUPPORTED,"0001,030B",SUPPORTED,0550
SCN_00060000_00740000_0018,SCENARIO,scenario_message,DATA/00060000.MDZ,DATA/00060000.MDT,0x00740000,00060000,17,0x002e20c5,0x002e20c0,12 00 9c 9d b6 95 98 c2 93 ba 43 13 ff 1e 08 12 00 df f0 82 42 f1 7e 9c 80 b5 43 13 ff 2d 0d ff 00,"<CTRL:12><CTRL:00>なにやってんだよ！<CTRL:13 FF 1E>
<CTRL:12><CTRL:00>早く行かなきゃ！<CTRL:13 FF 2D>","<CTRL:12><CTRL:00>뭐 하는 거야!<CTRL:13 FF 1E>
<CTRL:12><CTRL:00>얼른 가야 해!<CTRL:13 FF 2D>",12 00 C2 20 81 93 20 8E 6F 43 13 FF 1E 08 12 00 7E F0 CF F8 20 6A 6F 20 94 43 13 FF 2D 0D FF 00,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 07 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":7},{""offset"":0,""raw_hex"":""12"",""kind"":""UNKNOWN_CONTROL""},{""offset"":1,""raw_hex"":""00"",""kind"":""UNKNOWN_CONTROL""},{""offset"":11,""raw_hex"":""13 ff 1e"",""kind"":""OPAQUE_13_FF"",""argument"":30},{""offset"":14,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":15,""raw_hex"":""12"",""kind"":""UNKNOWN_CONTROL""},{""offset"":16,""raw_hex"":""00"",""kind"":""UNKNOWN_CONTROL""},{""offset"":27,""raw_hex"":""13 ff 2d"",""kind"":""OPAQUE_13_FF"",""argument"":45},{""offset"":30,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"<CTRL:12><CTRL:00>なにやってんだよ！<CTRL:13>マ<CTRL:1E>
<CTRL:12><CTRL:00>早く行かなきゃ！<CTRL:13>マ<G000D>",NONE,,NONE,
SCN_00150100_00740000_0007,SCENARIO,scenario_message,DATA/00150100.MDZ,DATA/00150100.MDT,0x00740000,00150100,6,0x003d6703,0x003d66fe,4c c4 3d f0 26 f0 c5 eb 9d a1 a1 f0 7b 98 bd c2 93 08 21 5d f0 7b f0 a0 77 f0 7f 46 a1 95 80 bc 9a 46 4d 07 0e 00 0c 00 c4 3d f0 26 f0 c5 eb 46 08 b4 8a b4 21 3f f6 c1 7d f0 9d 80 f0 be 92 bb 08 cc 3e f0 9a 77 95 8a b9 9d 65 f9 65 f9 0d ff 00,"「アルフィナには見えてるんだ
、自分の道が…はっきりと…」<CTRL:07 0E 00 0C 00>アルフィナ…
もしも、翼を手に入れたら
オレといっしょに<G0865><G0865>","「알피나에게는 보이는 거야
, 자신의 길이… 분명히…」<CTRL:07 0E 00 0C 00>알피나…
만약 날개를 손에 넣는다면
나와 함께……",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 05 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":5},{""offset"":17,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":35,""raw_hex"":""07 0e 00 0c 00"",""kind"":""INLINE_07"",""argument"":12},{""offset"":48,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":64,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":78,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_06; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"<G002C>アルフィナには見えてるんだ
<G0001>自分の道が<G0026>はっきりと<G0026><G002D><CTRL:07 0E 00 0C 00>アルフィナ<G0026>
もしも<G0001>翼を手に入れたら
オレといっしょに<G0865><G0865>",SUPPORTED,"0001,0026,002C,002D",NONE,
SCN_00150100_00740000_0008,SCENARIO,scenario_message,DATA/00150100.MDZ,DATA/00150100.MDT,0x00740000,00150100,7,0x003d6780,0x003d677b,c4 3d f0 26 f0 c5 eb 46 08 b4 8a b4 21 3f f6 c1 7d f0 9d 80 f0 be 92 bb 08 cc 3e f0 9a 77 95 8a b9 9d 65 f9 65 f9 0d ff 00,"アルフィナ…
もしも、翼を手に入れたら
オレといっしょに<G0865><G0865>","알피나…
만약 날개를 손에 넣는다면
나와 함께……",UNASSIGNED,アルフィナ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0c 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":12},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":24,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":38,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_alfina_01; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"アルフィナ<G0026>
もしも<G0001>翼を手に入れたら
オレといっしょに<G0865><G0865>",SUPPORTED,"0001,0026",NONE,
SCN_00150100_00740000_0012,SCENARIO,scenario_message,DATA/00150100.MDZ,DATA/00150100.MDT,0x00740000,00150100,11,0x003d6c02,0x003d6bfd,82 f2 b1 5c f0 7f e1 f0 7e 95 92 7e 9c 08 90 be 8b b5 21 4d f4 b9 f1 a1 b4 95 9a 08 26 f2 d5 f0 9d 65 f9 65 f9 07 0e 00 0a 00 7d 49 f3 77 93 21 d9 21 f0 43 08 cc 3e f0 21 7d b0 7b a0 a5 f0 55 f1 77 3f f6 99 08 99 f2 c1 49 f1 c2 99 b1 92 77 c2 93 0d ff 00,"頼み方が悪かったかな
それじゃ、あ度はもっと
真剣に<G0865><G0865><CTRL:07 0E 00 0A 00>お願いだ、シバ！
オレ、おまえの力強い翼で
空を飛んでみたいんだ","부탁하는 방식이 잘못됐나?
그럼 이번에는 더
진지하게……<CTRL:07 0E 00 0A 00>부탁이야, 시바!
나, 네 힘찬 날개로
하늘을 날아 보고 싶어",UNASSIGNED,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 0b 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":11},{""offset"":13,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":27,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":37,""raw_hex"":""07 0e 00 0a 00"",""kind"":""INLINE_07"",""argument"":10},{""offset"":52,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":69,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":82,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_12; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"頼み方が悪かったかな
それじゃ<G0001><G043D>度はもっと
真剣に<G0865><G0865><CTRL:07 0E 00 0A 00>お願いだ<G0001>シバ！
オレ<G0001>おまえの力強い翼で
空を飛んでみたいんだ",SUPPORTED,"0001,043D",NONE,
SCN_00150100_00740000_0023,SCENARIO,scenario_message,DATA/00150100.MDZ,DATA/00150100.MDT,0x00740000,00150100,22,0x003d7147,0x003d7142,94 7a 95 46 46 13 ff 1e 08 c0 7e c2 a0 7e ba 13 ff 0f 21 90 c2 9c 86 9a 13 ff 2d 0d ff 00,"ちぇっ……<CTRL:13 FF 1E>
わかんのかよ<CTRL:13 FF 0F>、そんなこと<CTRL:13 FF 2D>","쳇……<CTRL:13 FF 1E>
그걸 모르겠냐<CTRL:13 FF 0F>, 그런 걸<CTRL:13 FF 2D>",91 F0 46 46 13 FF 1E 08 83 E0 20 D2 E8 B4 77 F7 13 FF 0F 5D F6 20 83 C7 20 E0 13 FF 2D 0D FF 00,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 01 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":1},{""offset"":5,""raw_hex"":""13 ff 1e"",""kind"":""OPAQUE_13_FF"",""argument"":30},{""offset"":8,""raw_hex"":""08"",""kind"":""LINE_BREAK""},{""offset"":15,""raw_hex"":""13 ff 0f"",""kind"":""OPAQUE_13_FF"",""argument"":15},{""offset"":24,""raw_hex"":""13 ff 2d"",""kind"":""OPAQUE_13_FF"",""argument"":45},{""offset"":27,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_02; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,"ち<G005A>っ<G0026><G0026><CTRL:13>マ<CTRL:1E>
わかんのかよ<CTRL:13>マ<CTRL:0F><G0001>そんなこと<CTRL:13>マ<G000D>",SUPPORTED,"0001,0026,005A",NONE,
SCN_00150100_00740000_0024,SCENARIO,scenario_message,DATA/00150100.MDZ,DATA/00150100.MDT,0x00740000,00150100,23,0x003d71bf,0x003d71ba,79 83 83 95 46 46 13 ff 32 0d ff 00,うぐぐっ……<CTRL:13 FF 32>,으으윽……<CTRL:13 FF 32>,A2 A2 97 F1 46 46 13 FF 32 0D FF 00,ユウキ,"[{""offset"":-5,""raw_hex"":""02 0e 00 07 00"",""kind"":""MESSAGE_HEADER"",""opcode"":2,""argument"":7},{""offset"":6,""raw_hex"":""13 ff 32"",""kind"":""OPAQUE_13_FF"",""argument"":50},{""offset"":9,""raw_hex"":""0d ff 00"",""kind"":""MESSAGE_END""}]",REVIEW_1,NO,CHARACTER_GUIDE v0.1 적용. context-v1 복원 원문 1차 번역; <CTRL>/<Gxxxx> 구조 토큰 보존.,SUPPORTED: structured scenario command; header FACE slot maps to face_yuuki_08; runtime display not yet checked. PROVEN: byte-identical source command exists at the same path and offsets on Disc 2. SUPPORTED: context-v1 glyph 복원; 런타임 원문 검증 전. 구조 토큰 보존.,うぐぐっ<G0026><G0026><CTRL:13>マ<G0012>,SUPPORTED,0026,NONE,
