disc,movie_id,source_file,chunk_index,kind,source_offset,size_bytes,sample_rate,channels,interleave_bytes,decoded_samples,duration_ms,wav_path,confidence,notes
1,GRM01,MOVIE/GRM01.MOV,30,chunk_029,0x171A000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,31,chunk_030,0x17DE800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,32,chunk_031,0x18A3000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,33,chunk_032,0x1967800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,34,chunk_033,0x1A2C000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,35,chunk_034,0x1AF0800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,36,chunk_035,0x1BB5000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,37,chunk_036,0x1C79800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,38,chunk_037,0x1D3E000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,39,chunk_038,0x1E02800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,40,chunk_039,0x1EC7000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,41,chunk_040,0x1F8B800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,42,chunk_041,0x2050000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,43,chunk_042,0x2114800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,44,chunk_043,0x21D9000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,45,chunk_044,0x229D800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,46,chunk_045,0x2362000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,47,chunk_046,0x2426800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,48,chunk_047,0x24EB000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,49,chunk_048,0x25AF800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,50,chunk_049,0x2674000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,51,chunk_050,0x2738800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,52,chunk_051,0x27FD000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,53,chunk_052,0x28C1800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,54,chunk_053,0x2986000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,55,chunk_054,0x2A4A800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,56,chunk_055,0x2B0F000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,57,chunk_056,0x2BD3800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,58,chunk_057,0x2C98000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,59,chunk_058,0x2D5C800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,60,chunk_059,0x2E21000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,61,chunk_060,0x2EE5800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,62,chunk_061,0x2FAA000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,63,chunk_062,0x306E800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,64,chunk_063,0x3133000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,65,chunk_064,0x31F7800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,66,chunk_065,0x32BC000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,67,chunk_066,0x3380800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,68,chunk_067,0x3445000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,69,chunk_068,0x3509800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,70,chunk_069,0x35CE000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,71,chunk_070,0x3692800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,72,chunk_071,0x3757000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,73,chunk_072,0x381B800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,74,chunk_073,0x38E0000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,75,chunk_074,0x39A4800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,76,chunk_075,0x3A69000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,77,chunk_076,0x3B2D800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,78,chunk_077,0x3BF2000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,79,chunk_078,0x3CB6800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,80,chunk_079,0x3D7B000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,81,chunk_080,0x3E3F800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,82,chunk_081,0x3F04000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,83,chunk_082,0x3FC8800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,84,chunk_083,0x408D000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,85,chunk_084,0x4151800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,86,chunk_085,0x4216000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,87,chunk_086,0x42DA800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,88,chunk_087,0x439F000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,89,chunk_088,0x4463800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,90,chunk_089,0x4528000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,91,chunk_090,0x45EC800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,92,chunk_091,0x46B1000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,93,chunk_092,0x4775800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,94,chunk_093,0x483A000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,95,chunk_094,0x48FE800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,96,chunk_095,0x49C3000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,97,chunk_096,0x4A87800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,98,chunk_097,0x4B4C000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,99,chunk_098,0x4C10800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,100,chunk_099,0x4CD5000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,101,chunk_100,0x4D99800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,102,chunk_101,0x4E5E000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,103,chunk_102,0x4F22800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,104,chunk_103,0x4FE7000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM01,MOVIE/GRM01.MOV,105,chunk_104,0x50AB800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM01.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM02,MOVIE/GRM02.MOV,0,prime,0x800,131072,48000,2,0x400,114688,2389,audio/extracted/movie/disc1_GRM02.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM02,MOVIE/GRM02.MOV,1,chunk_000,0xD8800,53248,48000,2,0x400,46592,971,audio/extracted/movie/disc1_GRM02.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
1,GRM02,MOVIE/GRM02.MOV,2,chunk_001,0x19E000,55296,48000,2,0x400,48384,1008,audio/extracted/movie/disc1_GRM02.wav,TENTATIVE,Embedded GRM SS2/PS2 ADPCM chunk; exact timing and end padding need runtime/listening review.
