disc,movie_id,source_file,iso_extent_sector,size_bytes,header_version,header_word_1,stream_offset,header_word_3,header_word_4,header_word_5,header_word_6,header_word_7,header_word_8,audio_status,confidence,notes
2,GRM60,MOVIE/GRM60.MOV,563667,32280576,0x00000002,0x0000BB80,0x800,0x00000000,0x00000800,0x00000000,0x00216820,0x001D3439,0x00000959,EMBEDDED_PS2_ADPCM_INTERLEAVED,TENTATIVE,GRM header declares 2ch/48000Hz and the stream begins with an ADPCM priming chunk; MPEG2 video and ADPCM audio are interleaved. Exact chunk demux and movie subtitle timing remain open
2,GRM61,MOVIE/GRM61.MOV,579429,84021248,0x00000002,0x0000BB80,0x800,0x00000000,0x00000800,0x00000000,0x0056ED60,0x004C0D78,0x00001857,EMBEDDED_PS2_ADPCM_INTERLEAVED,TENTATIVE,GRM header declares 2ch/48000Hz and the stream begins with an ADPCM priming chunk; MPEG2 video and ADPCM audio are interleaved. Exact chunk demux and movie subtitle timing remain open
2,GRM62,MOVIE/GRM62.MOV,620455,64618496,0x00000002,0x0000BB80,0x800,0x00000000,0x00000800,0x00000000,0x0042DAF0,0x003A7B38,0x000012B7,EMBEDDED_PS2_ADPCM_INTERLEAVED,TENTATIVE,GRM header declares 2ch/48000Hz and the stream begins with an ADPCM priming chunk; MPEG2 video and ADPCM audio are interleaved. Exact chunk demux and movie subtitle timing remain open
2,GRM63,MOVIE/GRM63.MOV,652007,105074688,0x00000002,0x0000BB80,0x800,0x00000000,0x00000800,0x00000000,0x006CAE50,0x005F1717,0x00001E6E,EMBEDDED_PS2_ADPCM_INTERLEAVED,TENTATIVE,GRM header declares 2ch/48000Hz and the stream begins with an ADPCM priming chunk; MPEG2 video and ADPCM audio are interleaved. Exact chunk demux and movie subtitle timing remain open
2,GRM64,MOVIE/GRM64.MOV,703313,25092096,0x00000002,0x0000BB80,0x800,0x00000000,0x00000800,0x00000000,0x0019F920,0x0016B40F,0x00000744,EMBEDDED_PS2_ADPCM_INTERLEAVED,TENTATIVE,GRM header declares 2ch/48000Hz and the stream begins with an ADPCM priming chunk; MPEG2 video and ADPCM audio are interleaved. Exact chunk demux and movie subtitle timing remain open
2,GRM65,MOVIE/GRM65.MOV,715565,204275712,0x00000002,0x0000BB80,0x800,0x00000000,0x00000800,0x00000000,0x00D35C00,0x00B8ED17,0x00003B2E,EMBEDDED_PS2_ADPCM_INTERLEAVED,TENTATIVE,GRM header declares 2ch/48000Hz and the stream begins with an ADPCM priming chunk; MPEG2 video and ADPCM audio are interleaved. Exact chunk demux and movie subtitle timing remain open
2,GRM66,MOVIE/GRM66.MOV,815309,131584000,0x00000002,0x0000BB80,0x800,0x00000000,0x00000800,0x00000000,0x00882890,0x00771CFE,0x0000261E,EMBEDDED_PS2_ADPCM_INTERLEAVED,TENTATIVE,GRM header declares 2ch/48000Hz and the stream begins with an ADPCM priming chunk; MPEG2 video and ADPCM audio are interleaved. Exact chunk demux and movie subtitle timing remain open
2,GRM67,MOVIE/GRM67.MOV,879559,156626944,0x00000002,0x0000BB80,0x800,0x00000000,0x00000800,0x00000000,0x00A20E20,0x008DCACC,0x00002D60,EMBEDDED_PS2_ADPCM_INTERLEAVED,TENTATIVE,GRM header declares 2ch/48000Hz and the stream begins with an ADPCM priming chunk; MPEG2 video and ADPCM audio are interleaved. Exact chunk demux and movie subtitle timing remain open
2,GRM68,MOVIE/GRM68.MOV,956037,186150912,0x00000002,0x0000BB80,0x800,0x00000000,0x00000800,0x00000000,0x00C08E10,0x00A87AA1,0x000035EA,EMBEDDED_PS2_ADPCM_INTERLEAVED,TENTATIVE,GRM header declares 2ch/48000Hz and the stream begins with an ADPCM priming chunk; MPEG2 video and ADPCM audio are interleaved. Exact chunk demux and movie subtitle timing remain open
2,GRM69,MOVIE/GRM69.MOV,1046931,402030592,0x00000002,0x0000BB80,0x800,0x00000000,0x00000800,0x00000000,0x019FDFC0,0x016BE3A7,0x00007472,EMBEDDED_PS2_ADPCM_INTERLEAVED,TENTATIVE,GRM header declares 2ch/48000Hz and the stream begins with an ADPCM priming chunk; MPEG2 video and ADPCM audio are interleaved. Exact chunk demux and movie subtitle timing remain open
