event_sample_id,archive_id,archive_file,local_id,record_index,source_file,source_offset,size_bytes,payload_bytes,duration_ms,sample_rate,channels,codec,category,japanese,korean,confidence,notes,wav_path
SE6000_0805_039,6000,6000.SE,0x0805,39,MUSIC/6000.SE,0x23ED0,3920,3904,285,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6000_0805_039.wav
SE6000_0806_040,6000,6000.SE,0x0806,40,MUSIC/6000.SE,0x24E20,2864,2848,208,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6000_0806_040.wav
SE6000_080A_041,6000,6000.SE,0x080A,41,MUSIC/6000.SE,0x25950,5904,5904,430,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6000_080A_041.wav
SE6000_07DA_042,6000,6000.SE,0x07DA,42,MUSIC/6000.SE,0x27060,15568,15568,1135,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6000_07DA_042.wav
SE6000_07D5_043,6000,6000.SE,0x07D5,43,MUSIC/6000.SE,0x2AD30,2448,2448,178,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6000_07D5_043.wav
SE6000_080C_044,6000,6000.SE,0x080C,44,MUSIC/6000.SE,0x2B6C0,2528,2512,183,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6000_080C_044.wav
SE6000_0DBD_045,6000,6000.SE,0x0DBD,45,MUSIC/6000.SE,0x2C0A0,6512,6496,474,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6000_0DBD_045.wav
SE6000_0DBE_046,6000,6000.SE,0x0DBE,46,MUSIC/6000.SE,0x2DA10,7360,7344,536,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6000_0DBE_046.wav
SE6000_080D_047,6000,6000.SE,0x080D,47,MUSIC/6000.SE,0x2F6D0,3664,3648,266,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6000_080D_047.wav
SE6000_080E_048,6000,6000.SE,0x080E,48,MUSIC/6000.SE,0x30520,3968,3952,288,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6000_080E_048.wav
SE6000_0812_049,6000,6000.SE,0x0812,49,MUSIC/6000.SE,0x314A0,15072,15056,1098,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6000_0812_049.wav
SE6000_0813_050,6000,6000.SE,0x0813,50,MUSIC/6000.SE,0x34F80,41216,41200,3004,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6000_0813_050.wav
SE6002_08A6_000,6002,6002.SE,0x08A6,0,MUSIC/6002.SE,0x930,4416,4400,321,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_08A6_000.wav
SE6002_08A7_001,6002,6002.SE,0x08A7,1,MUSIC/6002.SE,0x1A70,6480,6464,471,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_08A7_001.wav
SE6002_08A8_002,6002,6002.SE,0x08A8,2,MUSIC/6002.SE,0x33C0,3072,3056,223,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_08A8_002.wav
SE6002_08A9_003,6002,6002.SE,0x08A9,3,MUSIC/6002.SE,0x3FC0,3088,3072,224,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_08A9_003.wav
SE6002_0834_004,6002,6002.SE,0x0834,4,MUSIC/6002.SE,0x4BD0,7968,7952,580,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_0834_004.wav
SE6002_0835_005,6002,6002.SE,0x0835,5,MUSIC/6002.SE,0x6AF0,7648,7632,556,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_0835_005.wav
SE6002_0898_006,6002,6002.SE,0x0898,6,MUSIC/6002.SE,0x88D0,27968,27968,2039,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_0898_006.wav
SE6002_0899_007,6002,6002.SE,0x0899,7,MUSIC/6002.SE,0xF610,15152,15152,1105,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_0899_007.wav
SE6002_089A_008,6002,6002.SE,0x089A,8,MUSIC/6002.SE,0x13140,26048,26048,1899,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_089A_008.wav
SE6002_089B_009,6002,6002.SE,0x089B,9,MUSIC/6002.SE,0x19700,13456,13440,980,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_089B_009.wav
SE6002_082D_010,6002,6002.SE,0x082D,10,MUSIC/6002.SE,0x1CB90,3488,3472,253,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_082D_010.wav
SE6002_082E_011,6002,6002.SE,0x082E,11,MUSIC/6002.SE,0x1D930,6000,5984,436,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_082E_011.wav
SE6002_0836_012,6002,6002.SE,0x0836,12,MUSIC/6002.SE,0x1F0A0,2528,2512,183,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_0836_012.wav
SE6002_0837_013,6002,6002.SE,0x0837,13,MUSIC/6002.SE,0x1FA80,2624,2608,190,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_0837_013.wav
SE6002_083E_014,6002,6002.SE,0x083E,14,MUSIC/6002.SE,0x204C0,6928,6912,504,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_083E_014.wav
SE6002_083F_015,6002,6002.SE,0x083F,15,MUSIC/6002.SE,0x21FD0,5888,5872,428,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_083F_015.wav
SE6002_08D8_016,6002,6002.SE,0x08D8,16,MUSIC/6002.SE,0x236D0,33120,33120,2415,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_08D8_016.wav
SE6002_1295_017,6002,6002.SE,0x1295,17,MUSIC/6002.SE,0x2B830,8448,8432,615,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_1295_017.wav
SE6002_092A_018,6002,6002.SE,0x092A,18,MUSIC/6002.SE,0x2D930,37088,37088,2704,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6002_092A_018.wav
SE6003_089D_000,6003,6003.SE,0x089D,0,MUSIC/6003.SE,0x8C0,11408,11392,831,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6003_089D_000.wav
SE6003_089E_001,6003,6003.SE,0x089E,1,MUSIC/6003.SE,0x3550,32080,32064,2338,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6003_089E_001.wav
SE6003_089F_002,6003,6003.SE,0x089F,2,MUSIC/6003.SE,0xB2A0,4080,4080,298,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6003_089F_002.wav
SE6003_08A0_003,6003,6003.SE,0x08A0,3,MUSIC/6003.SE,0xC290,4768,4768,348,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6003_08A0_003.wav
SE6003_08A1_004,6003,6003.SE,0x08A1,4,MUSIC/6003.SE,0xD530,1808,1808,132,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6003_08A1_004.wav
SE6003_08A2_005,6003,6003.SE,0x08A2,5,MUSIC/6003.SE,0xDC40,35824,35808,2611,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6003_08A2_005.wav
SE6003_08A3_006,6003,6003.SE,0x08A3,6,MUSIC/6003.SE,0x16830,47728,47712,3479,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6003_08A3_006.wav
SE6003_128E_007,6003,6003.SE,0x128E,7,MUSIC/6003.SE,0x222A0,5504,5488,400,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6003_128E_007.wav
SE6003_1290_008,6003,6003.SE,0x1290,8,MUSIC/6003.SE,0x23820,8448,8432,615,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6003_1290_008.wav
SE6003_1294_009,6003,6003.SE,0x1294,9,MUSIC/6003.SE,0x25920,8448,8432,615,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6003_1294_009.wav
SE6003_07F3_010,6003,6003.SE,0x07F3,10,MUSIC/6003.SE,0x27A20,48,32,2,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6003_07F3_010.wav
SE6003_080B_011,6003,6003.SE,0x080B,11,MUSIC/6003.SE,0x27A50,33312,33312,2429,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6003_080B_011.wav
SE6004_08A4_000,6004,6004.SE,0x08A4,0,MUSIC/6004.SE,0x8F0,43872,43856,3198,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6004_08A4_000.wav
SE6004_08A5_001,6004,6004.SE,0x08A5,1,MUSIC/6004.SE,0xB450,62064,62048,4524,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6004_08A5_001.wav
SE6004_16DF_002,6004,6004.SE,0x16DF,2,MUSIC/6004.SE,0x1A6C0,2144,2128,155,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6004_16DF_002.wav
SE6004_16E0_003,6004,6004.SE,0x16E0,3,MUSIC/6004.SE,0x1AF20,2144,2128,155,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6004_16E0_003.wav
SE6004_16E1_004,6004,6004.SE,0x16E1,4,MUSIC/6004.SE,0x1B780,2720,2704,197,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6004_16E1_004.wav
SE6004_16E3_005,6004,6004.SE,0x16E3,5,MUSIC/6004.SE,0x1C220,6736,6720,490,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6004_16E3_005.wav
SE6004_16E5_006,6004,6004.SE,0x16E5,6,MUSIC/6004.SE,0x1DC70,31984,31968,2331,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6004_16E5_006.wav
SE6004_16E7_007,6004,6004.SE,0x16E7,7,MUSIC/6004.SE,0x25960,5168,5152,376,24000,1,PSX/PS2 ADPCM,event_audio_candidate,,,TENTATIVE,SE archive ID/record offset is structurally proven; speech-vs-effect and movie/event caller remain unverified,audio/extracted/event/se_6004_16E7_007.wav
