sample_id,speaker,text,status,notes
4052,ユウキ,바람의 힘을 얕보지 마라!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4054,ユウキ,받아라!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4056,ユウキ,"천공의 힘, 라이메이트와 함께 내달려라!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4058,ユウキ,"하늘을 가르는 빛, 대지에 내려쳐라!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4060,ユウキ,아직 더 할 수 있어!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4062,ユウキ,쓰러지기엔 아직 일러!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4064,ユウキ,이걸로 깔끔하게 끝내주마!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4066,ユウキ,좋아! 이걸로 됐겠지!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4068,ユウキ,"모두, 한 번 더 힘내자!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4070,ユウキ,조금만 더 기다려줘!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4072,ユウキ,헤헤! 머릿속을 뒤흔들어주마!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4074,ユウキ,헤헤! 이제 잘 시간이야!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4076,ユウキ,너무 우쭐대는군!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4078,ユウキ,마그네이드!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4080,ユウキ,이걸로 뻗어버려!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4082,ユウキ,좋아! 이번엔 제대로 해보자!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4084,ユウキ,불타올라라! 초강력!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4086,ユウキ,영혼까지 단숨에 베어버린다!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4088,ユウキ,이걸로 방어도 문제없어!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4090,ユウキ,아직 끝나지 않았어! 포기할까 보냐!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4092,ユウキ,"설마, 방금 그게 진심이었어?",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4094,ユウキ,좋아! 또 하나 돌파했다!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4096,ユウキ,윽… 이런 데서 당할 수는 없어!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4098,ユウキ,그 속도로는 나를 따라잡을 수 없어!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4100,ユウキ,젠장! 뿌리칠 수가 없어!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4102,ユウキ,자! 이번엔 이거다!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4104,ユウキ,"잠깐, 내 말 좀 들어! 기다려줘!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4106,アルフィナ,이걸로 대역전이다! 이건…,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4108,アルフィナ,이것만 있으면 돼!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4110,アルフィナ,폭탄 갑니다!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4112,アルフィナ,"모두, 귀를 막아!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4114,アルフィナ,"강한 마력아, 힘을 빌려줘!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4116,アルフィナ,어… 이거다!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4118,アルフィナ,이건 어때?,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4120,アルフィナ,"괜찮아, 분명 통할 거야!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4122,アルフィナ,쾅!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4124,アルフィナ,불꽃을 거둬라! 가라!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4126,アルフィナ,젠가!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4128,アルフィナ,헬 버너!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4130,アルフィナ,모두 날려버려!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4132,アルフィナ,데즌!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4136,アルフィナ,"태양처럼 내리쬐어라, 지금 이곳으로!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4138,アルフィナ,악의 힘을 막고 열어라! 헤븐 게이트!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4140,アルフィナ,그라긴!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4142,アルフィナ,"이제 멈출 수 없어, 대지의 빛이여!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4144,アルフィナ,별이여 내려와라! 소원을 빌어도 이미 늦었어!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4146,アルフィナ,키라!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4148,アルフィナ,샤키아!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4150,アルフィナ,샤키아!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4152,アルフィナ,죽을 만큼 불타도 끝나지 않아!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4154,アルフィナ,"달빛이여, 이곳에 침묵을 내려라!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4156,アルフィナ,헤이!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4158,アルフィナ,날려버려! 휴 슬래시!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4160,アルフィナ,일렉트릭 샤크!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4162,アルフィナ,휴넬! 토네치!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4164,アルフィナ,라이덴!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4166,アルフィナ,"내 지팡이에 깃들어, 이곳에 나타나라!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4168,アルフィナ,"파괴의 빛이여, 작별이다! 이것이 아스트랄리아!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4170,アルフィナ,"별이여, 치유의 힘을!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4172,アルフィナ,이제 일어설 수 있지?,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4174,アルフィナ,"별이여, 초월의 힘을!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4176,アルフィナ,자! 기운이 났지!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4178,アルフィナ,나에게 맡겨!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4180,アルフィナ,마법 따위는 쓰게 두지 않을 거야!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4182,アルフィナ,빙글빙글 돌려줄게!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4184,アルフィナ,착한 아이니까 잠들어 있어!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4186,アルフィナ,이걸로 반성하도록 해!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4188,アルフィナ,붙어버렸어!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4190,アルフィナ,"미안해, 아픈 건 잠깐이니까!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4192,アルフィナ,나와라! 빛의 힘이여!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4194,アルフィナ,더욱 강하게! 힘을!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4196,アルフィナ,점점 빨라진다. 계속 빨라져!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4198,アルフィナ,마리오크의 힘이여! 비간!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4200,アルフィナ,"자, 다시 일어서!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4202,アルフィナ,왠지… 미안한 짓을 해버렸네.,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4204,アルフィナ,미안해요! 그냥 내버려두고 싶었지만…,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4206,アルフィナ,"이겼네? 헤헤, 나도 하면 할 수 있다니까!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4208,アルフィナ,이겼네! 다행이다!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4210,アルフィナ,여기서 쓰러질 수는 없어!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4212,アルフィナ,살았어?,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4214,アルフィナ,부탁이야! 그곳을 지나가게 해줘!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4216,アルフィナ,괜찮아? 일어설 수 있어!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4218,アルフィナ,이런 건 안 돼! 이런 곳에서 포기하지 마!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4220,ミランダ,뭔지 알겠어? 시험해봐!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4222,ミランダ,뭔지 알 것 같아? 시험해봐!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4224,ミランダ,호오! 대단한걸!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4226,ミランダ,호이! 대단하지!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4228,ミランダ,이 라이프는 이렇게 쓰는 거야!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4230,ミランダ,골렘이 효과가 있는 것 같아!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4232,ミランダ,이제 듣는 거지?,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4234,ミランダ,아! 이런 것도 재미있겠네!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4236,ミランダ,"아, 이런 것도 재미있을지도!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4238,ミランダ,이봐! 멋대로 죽지 마!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4240,ミランダ,"오라! 정신 차려, 죽지 말라고!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4242,ミランダ,쾅!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4244,ミランダ,으아아아아아아아아아아!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4246,ミランダ,간다! 뱅 스트라이크!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4248,ミランダ,뱅 스트라이크!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4250,ミランダ,굿 어 딩!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4252,ミランダ,그라긴!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4254,ミランダ,샤키아!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4256,ミランダ,"카데의 나이프, 가볍게 찌른다!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4258,ミランダ,"네, 회복!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4260,ミランダ,"네, 회복됐어!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4262,ミランダ,"자, 정신 차려!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4264,ミランダ,"자, 정신 차려!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4266,ミランダ,"잠깐, 다들 왜 아무것도 안 하는 거야?",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4268,ミランダ,"자자, 여러분! 왜 그렇게 늘어져 있어?",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4270,ミランダ,"잠깐, 다들 왜 그렇게 풀이 죽었어?",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4272,ミランダ,이봐! 눈치채지 마!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4274,ミランダ,"네, 눈치채지 마세요!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4276,ミランダ,하! 웃는 얼굴로 다시 해보자고!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4278,ミランダ,"너희들, 대체 뭘 하고 있는 거야?",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4280,ミランダ,"아아, 귀찮아! 왜 이렇게 우르르 나오는 거야!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4282,ミランダ,상대해 봐야 소용없어. 얼른 가자!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4284,ミランダ,쳇! 방금 건 페인트였다고!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4286,ミランダ,조금만 빼줘!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4288,ミランダ,"유키, 어디 있어? 엔지스터, 유키, 유키!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4290,アルオンソ,너도 운이 없구나! 하하하하!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4292,アルオンソ,조커를 넘겨주지!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4294,アルオンソ,좋아! 이 녀석을 쓸 때다!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4296,アルオンソ,이런 방법도 나쁘지 않지!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4298,アルオンソ,좋아! 이걸로도 닿겠어!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4300,アルオンソ,쾅!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4302,アルオンソ,결국 이렇게 되는 건가!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4304,アルオンソ,안전한… 이건 아니겠네!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4306,アルオンソ,아까는…,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4308,アルオンソ,휘이익!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4310,アルオンソ,그렇게 쉽게 쓰러질 것 같으냐!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4312,アルオンソ,너무 무리하지 마!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4314,アルオンソ,뭐야! 꽤 괜찮아 보이는데!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4316,アルオンソ,공격만 해서는 소용이 없으니까!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4318,アルオンソ,퍼펙트! 사인을 받고 싶은 사람은 줄을 서!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4320,アルオンソ,"이런, 또 내 보물이…",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4322,アルオンソ,후우우우우우…,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4324,アルオンソ,흥! 이게 바로 프로의 솜씨라는 거다!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4326,アルオンソ,그래야지!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4328,アルオンソ,미토메나이? 놓쳐버렸군!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4330,アルオンソ,"아아, 이게 무슨 일이야? 이런 꼴로는… 안 돼! 아아, 기다려줘! 미리암!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4332,ウル,비밀 병기! 받아라!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4334,ウル,이래도 받아라!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4336,ウル,이 녀석 차례다!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4338,ウル,마구마구 써주마!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4340,ウル,좋아! 이걸로 부활이다!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4342,ウル,쾅!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4344,ウル,뱅 스트라이크!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4346,ウル,헤헤헤헤헤헤…,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4348,ウル,헬 버너!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4350,ウル,핫! 쌓아 올려주마!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4352,ウル,내 분노를… 뼈저리게 느껴라!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4354,ウル,뱅 블레이즈!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4356,ウル,핫! 하늘이 떨어진다! 받아라! 브라이드!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4358,ウル,쳇! 이걸로 끝이다! 헤븐 게이트!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4360,ウル,오리아! 그라긴!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4362,ウル,그랑죠!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4364,ウル,이건 네게 꼭 필요할 거다!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4366,ウル,"와, 잘 먹겠습니다!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4368,ウル,샤키아!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4370,ウル,흥! 더럽힐 수 있다면 어디 한번 더럽혀 봐!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4372,ウル,"쳇, 상대해 주마!",AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4374,ウル,평생 그렇게나 해라! 데브리스!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4376,ウル,휘이익!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
4378,ウル,휴! 슬래시!,AUTO_TRANSLATED_REVIEW,Korean first-pass translation from unverified Whisper Japanese; review audio before approval.
